Date,Close
2/6/2007 23:58:00,26.809
2/7/2007 23:58:00,26.816
2/8/2007 23:58:00,26.845
2/9/2007 23:58:00,27.146
2/12/2007 23:58:00,27.08
2/13/2007 23:58:00,27.296
2/14/2007 23:58:00,27.21
2/15/2007 23:58:00,27.304
2/16/2007 23:58:00,27.321
2/19/2007 23:58:00,27.346
2/20/2007 23:58:00,27.213
2/21/2007 23:58:00,27.438
2/22/2007 23:58:00,27.334
2/23/2007 23:58:00,27.385
2/26/2007 23:58:00,27.365
2/27/2007 23:58:00,27.222
2/28/2007 23:58:00,27.121
3/1/2007 23:58:00,27.195
3/2/2007 23:58:00,27.105
3/5/2007 23:58:00,26.883
3/6/2007 23:58:00,27.041
3/7/2007 23:58:00,26.911
3/8/2007 23:58:00,26.956
3/9/2007 23:58:00,27.224
3/12/2007 23:58:00,27.196
3/13/2007 23:58:00,27.097
3/14/2007 23:58:00,27.051
3/15/2007 23:58:00,27.052
3/16/2007 23:58:00,27.212
3/19/2007 23:58:00,27.163
3/20/2007 23:58:00,27.514
3/21/2007 23:58:00,27.545
3/22/2007 23:58:00,27.625
3/23/2007 23:58:00,27.62
3/26/2007 23:58:00,27.38
3/27/2007 23:58:00,27.59
3/28/2007 23:58:00,27.611
3/29/2007 23:58:00,27.598
3/30/2007 23:58:00,27.613
4/2/2007 23:58:00,27.622
4/3/2007 23:58:00,27.638
4/4/2007 23:58:00,27.529
4/5/2007 23:58:00,27.626
4/6/2007 23:58:00,27.73
4/9/2007 23:58:00,27.736
4/10/2007 23:58:00,27.839
4/11/2007 23:58:00,28.05
4/12/2007 23:58:00,28.131
4/13/2007 23:58:00,28.16
4/16/2007 23:58:00,28.363
4/17/2007 23:58:00,28.278
4/18/2007 23:58:00,28.427
4/19/2007 23:58:00,28.295
4/20/2007 23:58:00,28.564
4/23/2007 23:58:00,28.504
4/24/2007 23:58:00,28.475
4/25/2007 23:58:00,28.798
4/26/2007 23:58:00,28.661
4/27/2007 23:58:00,28.865
4/30/2007 23:58:00,28.965
5/1/2007 23:58:00,29.007
5/2/2007 23:58:00,29.03
5/3/2007 23:58:00,29.177
5/4/2007 23:58:00,29.023
5/7/2007 23:58:00,29.154
5/8/2007 23:58:00,29.082
5/9/2007 23:58:00,29.09
5/10/2007 23:58:00,29.096
5/11/2007 23:58:00,28.832
5/14/2007 23:58:00,29.136
5/15/2007 23:58:00,29.215
5/16/2007 23:58:00,29.395
5/17/2007 23:58:00,29.565
5/18/2007 23:58:00,29.542
5/21/2007 23:58:00,29.713
5/22/2007 23:58:00,29.696
5/23/2007 23:58:00,29.833
5/24/2007 23:58:00,30.052
5/25/2007 23:58:00,30.129
5/28/2007 23:58:00,30.122
5/29/2007 23:58:00,30.415
5/30/2007 23:58:00,30.013
5/31/2007 23:58:00,30.174
6/1/2007 23:58:00,30.405
6/4/2007 23:58:00,30.462
6/5/2007 23:58:00,30.342
6/6/2007 23:58:00,30.559
6/7/2007 23:58:00,30.43
6/8/2007 23:58:00,30.332
6/11/2007 23:58:00,30.39
6/12/2007 23:58:00,30.331
6/13/2007 23:58:00,30.169
6/14/2007 23:58:00,30.255
6/15/2007 23:58:00,30.156
6/18/2007 23:58:00,30.231
6/19/2007 23:58:00,30.435
6/20/2007 23:58:00,30.356
6/21/2007 23:58:00,29.943
6/22/2007 23:58:00,29.846
6/25/2007 23:58:00,29.913
6/26/2007 23:58:00,29.956
6/27/2007 23:58:00,29.94
6/28/2007 23:58:00,30.334
6/29/2007 23:58:00,29.946
7/2/2007 23:58:00,30.242
7/3/2007 23:58:00,30.219
7/4/2007 23:58:00,30.291
7/5/2007 23:58:00,30.476
7/6/2007 23:58:00,30.543
7/9/2007 23:58:00,30.589
7/10/2007 23:58:00,30.092
7/11/2007 23:58:00,30.377
7/12/2007 23:58:00,30.69
7/13/2007 23:58:00,30.521
7/16/2007 23:58:00,30.79
7/17/2007 23:58:00,30.744
7/18/2007 23:58:00,30.726
7/19/2007 23:58:00,30.81
7/20/2007 23:58:00,30.5
7/23/2007 23:58:00,30.664
7/24/2007 23:58:00,30.875
7/25/2007 23:58:00,30.824
7/26/2007 23:58:00,30.357
7/27/2007 23:58:00,30.311
7/30/2007 23:58:00,30.044
7/31/2007 23:58:00,30.097
8/1/2007 23:58:00,30.396
8/2/2007 23:58:00,30.445
8/3/2007 23:58:00,30.274
8/6/2007 23:58:00,30.61
8/7/2007 23:58:00,30.609
8/8/2007 23:58:00,30.638
8/9/2007 23:58:00,30.55
8/10/2007 23:58:00,30.527
8/13/2007 23:58:00,30.663
8/14/2007 23:58:00,30.293
8/15/2007 23:58:00,29.993
8/16/2007 23:58:00,30.012
8/17/2007 23:58:00,30.407
8/20/2007 23:58:00,30.509
8/21/2007 23:58:00,30.352
8/22/2007 23:58:00,30.229
8/23/2007 23:58:00,30.638
8/24/2007 23:58:00,30.532
8/27/2007 23:58:00,30.641
8/28/2007 23:58:00,30.485
8/29/2007 23:58:00,30.388
8/30/2007 23:58:00,30.516
8/31/2007 23:58:00,30.65
9/3/2007 23:58:00,30.7
9/4/2007 23:58:00,30.703
9/5/2007 23:58:00,30.531
9/6/2007 23:58:00,30.635
9/7/2007 23:58:00,30.471
9/11/2007 23:58:00,31
9/12/2007 23:58:00,31.124
9/13/2007 23:58:00,31.26
9/14/2007 23:58:00,31.395
9/17/2007 23:58:00,31.554
9/18/2007 23:58:00,31.673
9/19/2007 23:58:00,31.881
9/20/2007 23:58:00,32.212
9/21/2007 23:58:00,32.167
9/24/2007 23:58:00,32.234
9/25/2007 23:58:00,32
9/26/2007 23:58:00,32.076
9/27/2007 23:58:00,32.073
9/28/2007 23:58:00,32.012
10/1/2007 23:58:00,32.195
10/2/2007 23:58:00,31.894
10/3/2007 23:58:00,32.051
10/4/2007 23:58:00,31.958
10/5/2007 23:58:00,32.454
10/8/2007 23:58:00,32.383
10/9/2007 23:58:00,32.31
10/10/2007 23:58:00,32.496
10/11/2007 23:58:00,32.653
10/12/2007 23:58:00,32.841
10/15/2007 23:58:00,32.687
10/16/2007 23:58:00,32.65
10/17/2007 23:58:00,32.671
10/18/2007 23:58:00,32.682
10/19/2007 23:58:00,32.984
10/22/2007 23:58:00,32.651
10/23/2007 23:58:00,32.899
10/24/2007 23:58:00,32.748
10/25/2007 23:58:00,32.969
10/26/2007 23:58:00,32.963
10/29/2007 23:58:00,33.219
10/30/2007 23:58:00,33.142
10/31/2007 23:58:00,33.53
11/1/2007 23:58:00,33.323
11/2/2007 23:58:00,33.876
11/5/2007 23:58:00,33.955
11/6/2007 23:58:00,34.484
11/7/2007 23:58:00,34.054
11/8/2007 23:58:00,33.821
11/9/2007 23:58:00,33.461
11/12/2007 23:58:00,32.654
11/13/2007 23:58:00,32.921
11/14/2007 23:58:00,32.777
11/15/2007 23:58:00,32.077
11/16/2007 23:58:00,32.384
11/19/2007 23:58:00,32.117
11/20/2007 23:58:00,32.251
11/21/2007 23:58:00,31.945
11/22/2007 23:58:00,32.117
11/23/2007 23:58:00,31.939
11/27/2007 23:58:00,31.816
11/28/2007 23:58:00,31.878
11/29/2007 23:58:00,31.656
11/30/2007 23:58:00,31.868
12/3/2007 23:58:00,31.57
12/4/2007 23:58:00,31.146
