Date,Close
5/16/2006 23:58:00,39.253
5/17/2006 23:58:00,39.192
5/18/2006 23:58:00,39.188
5/19/2006 23:58:00,39.278
5/22/2006 23:58:00,39.547
5/23/2006 23:58:00,39.591
5/24/2006 23:58:00,39.674
5/25/2006 23:58:00,39.674
5/26/2006 23:58:00,39.525
5/29/2006 23:58:00,39.377
5/30/2006 23:58:00,39.851
5/31/2006 23:58:00,39.74
6/1/2006 23:58:00,39.436
6/2/2006 23:58:00,39.597
6/5/2006 23:58:00,39.597
6/6/2006 23:58:00,39.762
6/7/2006 23:58:00,39.754
6/8/2006 23:58:00,39.974
6/9/2006 23:58:00,39.592
6/12/2006 23:58:00,39.521
6/13/2006 23:58:00,39.594
6/14/2006 23:58:00,39.467
6/15/2006 23:58:00,39.549
6/16/2006 23:58:00,39.593
6/19/2006 23:58:00,39.505
6/20/2006 23:58:00,39.454
6/21/2006 23:58:00,39.689
6/22/2006 23:58:00,39.591
6/23/2006 23:58:00,39.51
6/26/2006 23:58:00,39.616
6/27/2006 23:58:00,39.549
6/28/2006 23:58:00,39.533
6/29/2006 23:58:00,39.328
6/30/2006 23:58:00,39.659
7/3/2006 23:58:00,39.817
7/4/2006 23:58:00,39.744
7/5/2006 23:58:00,39.877
7/6/2006 23:58:00,39.819
7/7/2006 23:58:00,39.886
7/10/2006 23:58:00,39.78
7/11/2006 23:58:00,39.831
7/12/2006 23:58:00,39.837
7/13/2006 23:58:00,39.841
7/14/2006 23:58:00,39.91
7/17/2006 23:58:00,39.69
7/18/2006 23:58:00,39.693
7/19/2006 23:58:00,39.613
7/20/2006 23:58:00,39.846
7/21/2006 23:58:00,40.027
7/24/2006 23:58:00,39.943
7/25/2006 23:58:00,39.963
7/26/2006 23:58:00,39.852
7/27/2006 23:58:00,40.236
7/28/2006 23:58:00,40.063
7/31/2006 23:58:00,40.262
8/1/2006 23:58:00,40.394
8/2/2006 23:58:00,40.577
8/3/2006 23:58:00,40.412
8/4/2006 23:58:00,40.522
8/7/2006 23:58:00,40.77
8/8/2006 23:58:00,40.664
8/9/2006 23:58:00,40.763
8/10/2006 23:58:00,40.412
8/11/2006 23:58:00,40.194
8/14/2006 23:58:00,40.149
8/15/2006 23:58:00,40.16
8/16/2006 23:58:00,40.35
8/17/2006 23:58:00,40.482
8/18/2006 23:58:00,40.385
8/21/2006 23:58:00,40.643
8/22/2006 23:58:00,40.485
8/23/2006 23:58:00,40.509
8/24/2006 23:58:00,40.648
8/25/2006 23:58:00,40.484
8/28/2006 23:58:00,40.675
8/29/2006 23:58:00,40.6
8/30/2006 23:58:00,40.675
8/31/2006 23:58:00,40.806
9/1/2006 23:58:00,40.628
9/4/2006 23:58:00,40.62
9/5/2006 23:58:00,40.514
9/6/2006 23:58:00,40.528
9/7/2006 23:58:00,40.431
9/8/2006 23:58:00,40.255
9/11/2006 23:58:00,40.405
9/12/2006 23:58:00,40.337
9/13/2006 23:58:00,40.214
9/14/2006 23:58:00,40.32
9/15/2006 23:58:00,40.272
9/18/2006 23:58:00,40.167
9/19/2006 23:58:00,40.123
9/20/2006 23:58:00,40.209
9/21/2006 23:58:00,40.335
9/22/2006 23:58:00,40.722
9/25/2006 23:58:00,40.54
9/26/2006 23:58:00,40.319
9/27/2006 23:58:00,40.334
9/28/2006 23:58:00,40.444
9/29/2006 23:58:00,40.427
10/2/2006 23:58:00,40.498
10/3/2006 23:58:00,40.498
10/4/2006 23:58:00,40.481
10/5/2006 23:58:00,40.551
10/6/2006 23:58:00,40.468
10/9/2006 23:58:00,40.222
10/10/2006 23:58:00,40.194
10/11/2006 23:58:00,40.283
10/12/2006 23:58:00,40.146
10/13/2006 23:58:00,40.059
10/16/2006 23:58:00,40.11
10/17/2006 23:58:00,40.022
10/18/2006 23:58:00,40.126
10/19/2006 23:58:00,40.181
10/20/2006 23:58:00,40.371
10/23/2006 23:58:00,40.269
10/24/2006 23:58:00,40.245
10/25/2006 23:58:00,40.362
10/26/2006 23:58:00,40.604
10/27/2006 23:58:00,40.659
10/30/2006 23:58:00,40.79
10/31/2006 23:58:00,40.714
11/1/2006 23:58:00,40.806
11/2/2006 23:58:00,40.68
11/3/2006 23:58:00,40.534
11/6/2006 23:58:00,40.337
11/7/2006 23:58:00,40.359
11/8/2006 23:58:00,40.52
11/9/2006 23:58:00,40.478
11/10/2006 23:58:00,40.732
11/13/2006 23:58:00,40.507
11/14/2006 23:58:00,40.494
11/15/2006 23:58:00,40.446
11/16/2006 23:58:00,40.571
11/17/2006 23:58:00,40.553
11/20/2006 23:58:00,40.765
11/21/2006 23:58:00,40.613
11/22/2006 23:58:00,40.698
11/23/2006 23:58:00,40.98
11/24/2006 23:58:00,41.45
11/27/2006 23:58:00,41.53
11/28/2006 23:58:00,41.4
11/29/2006 23:58:00,41.242
11/30/2006 23:58:00,41.231
12/1/2006 23:58:00,41.319
12/4/2006 23:58:00,41.616
12/5/2006 23:58:00,41.5
12/6/2006 23:58:00,41.404
12/7/2006 23:58:00,41.419
12/8/2006 23:58:00,41.513
12/11/2006 23:58:00,41.328
12/12/2006 23:58:00,41.478
12/13/2006 23:58:00,41.637
12/14/2006 23:58:00,41.412
12/15/2006 23:58:00,41.201
12/18/2006 23:58:00,41.182
12/19/2006 23:58:00,41.611
12/20/2006 23:58:00,41.614
12/21/2006 23:58:00,41.396
12/22/2006 23:58:00,41.446
12/25/2006 23:58:00,41.446
12/26/2006 23:58:00,41.446
12/27/2006 23:58:00,41.525
12/28/2006 23:58:00,41.449
12/29/2006 23:58:00,41.419
1/1/2007 23:58:00,41.419
1/2/2007 23:58:00,41.47
1/3/2007 23:58:00,41.349
1/4/2007 23:58:00,41.116
1/5/2007 23:58:00,41.165
1/8/2007 23:58:00,40.976
1/9/2007 23:58:00,41.025
1/10/2007 23:58:00,41.044
1/11/2007 23:58:00,40.952
1/12/2007 23:58:00,40.734
1/15/2007 23:58:00,40.814
1/16/2007 23:58:00,41.006
1/17/2007 23:58:00,40.811
1/18/2007 23:58:00,40.918
1/19/2007 23:58:00,41.015
1/22/2007 23:58:00,41.142
1/23/2007 23:58:00,41.419
1/24/2007 23:58:00,41.163
1/25/2007 23:58:00,41.165
1/26/2007 23:58:00,41.079
1/29/2007 23:58:00,41.12
1/30/2007 23:58:00,41.222
1/31/2007 23:58:00,41.114
2/1/2007 23:58:00,41.273
2/2/2007 23:58:00,41.37
2/5/2007 23:58:00,41.076
2/6/2007 23:58:00,41.16
2/7/2007 23:58:00,41.354
2/8/2007 23:58:00,41.387
2/9/2007 23:58:00,41.371
2/12/2007 23:58:00,41.28
2/13/2007 23:58:00,41.536
2/14/2007 23:58:00,41.643
2/15/2007 23:58:00,41.717
2/16/2007 23:58:00,41.798
2/19/2007 23:58:00,41.892
2/20/2007 23:58:00,41.842
2/21/2007 23:58:00,41.832
2/22/2007 23:58:00,41.681
2/23/2007 23:58:00,41.757
2/26/2007 23:58:00,41.883
2/27/2007 23:58:00,42.05
2/28/2007 23:58:00,41.967
3/1/2007 23:58:00,41.994
3/2/2007 23:58:00,41.994
3/5/2007 23:58:00,41.558
3/6/2007 23:58:00,41.744
3/7/2007 23:58:00,41.772
3/8/2007 23:58:00,41.761
3/9/2007 23:58:00,41.862
3/12/2007 23:58:00,42.018
3/13/2007 23:58:00,41.987
3/14/2007 23:58:00,42.021
3/15/2007 23:58:00,42.158
3/16/2007 23:58:00,42.611
3/19/2007 23:58:00,42.507
3/20/2007 23:58:00,42.555
3/21/2007 23:58:00,42.628
3/22/2007 23:58:00,42.628
3/23/2007 23:58:00,42.628
3/26/2007 23:58:00,42.363
3/27/2007 23:58:00,42.634
3/28/2007 23:58:00,42.627
3/29/2007 23:58:00,42.631
3/30/2007 23:58:00,42.544
4/2/2007 23:58:00,42.712
4/3/2007 23:58:00,42.758
4/4/2007 23:58:00,42.659
4/5/2007 23:58:00,42.718
4/6/2007 23:58:00,42.718
4/9/2007 23:58:00,42.718
4/10/2007 23:58:00,42.901
4/11/2007 23:58:00,42.924
4/12/2007 23:58:00,43.051
4/13/2007 23:58:00,43.321
4/16/2007 23:58:00,43.461
4/17/2007 23:58:00,43.415
4/18/2007 23:58:00,43.612
4/19/2007 23:58:00,43.538
4/20/2007 23:58:00,43.591
4/23/2007 23:58:00,43.463
4/24/2007 23:58:00,43.56
4/25/2007 23:58:00,43.814
4/26/2007 23:58:00,43.724
4/27/2007 23:58:00,43.869
4/30/2007 23:58:00,43.861
5/1/2007 23:58:00,43.861
5/2/2007 23:58:00,43.687
5/3/2007 23:58:00,43.797
5/4/2007 23:58:00,43.648
5/7/2007 23:58:00,43.708
5/8/2007 23:58:00,43.582
5/9/2007 23:58:00,43.53
5/10/2007 23:58:00,43.594
5/11/2007 23:58:00,43.395
5/14/2007 23:58:00,43.663
5/15/2007 23:58:00,43.616
5/16/2007 23:58:00,43.872
5/17/2007 23:58:00,43.872
5/18/2007 23:58:00,43.487
5/21/2007 23:58:00,43.382
5/22/2007 23:58:00,43.421
5/23/2007 23:58:00,43.474
5/24/2007 23:58:00,43.761
5/25/2007 23:58:00,43.756
5/28/2007 23:58:00,43.756
5/29/2007 23:58:00,43.922
5/30/2007 23:58:00,43.285
5/31/2007 23:58:00,43.404
6/1/2007 23:58:00,43.377
6/4/2007 23:58:00,43.472
6/5/2007 23:58:00,43.619
6/6/2007 23:58:00,43.645
6/7/2007 23:58:00,43.506
6/8/2007 23:58:00,43.041
6/11/2007 23:58:00,43.051
6/12/2007 23:58:00,43.058
6/13/2007 23:58:00,42.855
6/14/2007 23:58:00,43.039
6/15/2007 23:58:00,43.112
6/18/2007 23:58:00,43.434
6/19/2007 23:58:00,43.409
6/20/2007 23:58:00,43.388
6/21/2007 23:58:00,43.071
6/22/2007 23:58:00,42.989
6/25/2007 23:58:00,43.105
6/26/2007 23:58:00,43.144
6/27/2007 23:58:00,43.102
6/28/2007 23:58:00,43.217
6/29/2007 23:58:00,43.197
7/2/2007 23:58:00,43.498
7/3/2007 23:58:00,43.639
7/4/2007 23:58:00,43.653
7/5/2007 23:58:00,43.754
7/6/2007 23:58:00,43.61
7/9/2007 23:58:00,43.729
7/10/2007 23:58:00,43.7
7/11/2007 23:58:00,44.041
7/12/2007 23:58:00,44.24
7/13/2007 23:58:00,44.122
7/16/2007 23:58:00,44.259
7/17/2007 23:58:00,44.217
7/18/2007 23:58:00,44.275
7/19/2007 23:58:00,44.357
7/20/2007 23:58:00,44.228
7/23/2007 23:58:00,44.306
7/24/2007 23:58:00,44.271
7/25/2007 23:58:00,44.044
7/26/2007 23:58:00,44.059
7/27/2007 23:58:00,43.892
7/30/2007 23:58:00,43.879
7/31/2007 23:58:00,43.938
8/1/2007 23:58:00,43.889
8/2/2007 23:58:00,43.92
8/3/2007 23:58:00,44.014
8/6/2007 23:58:00,44.375
8/7/2007 23:58:00,44.377
8/8/2007 23:58:00,44.304
8/9/2007 23:58:00,44.185
8/10/2007 23:58:00,44.026
8/13/2007 23:58:00,44.01
8/14/2007 23:58:00,43.776
8/15/2007 23:58:00,43.505
8/16/2007 23:58:00,43.372
8/17/2007 23:58:00,43.433
8/20/2007 23:58:00,43.372
8/21/2007 23:58:00,43.476
8/22/2007 23:58:00,43.459
8/23/2007 23:58:00,43.755
8/24/2007 23:58:00,43.906
8/27/2007 23:58:00,44.085
8/28/2007 23:58:00,44.135
8/29/2007 23:58:00,44.057
8/30/2007 23:58:00,44.007
8/31/2007 23:58:00,44.098
9/3/2007 23:58:00,44.013
9/4/2007 23:58:00,43.859
9/5/2007 23:58:00,43.91
9/6/2007 23:58:00,44.112
9/7/2007 23:58:00,44.236
9/11/2007 23:58:00,44.725
9/12/2007 23:58:00,44.884
9/13/2007 23:58:00,44.924
9/14/2007 23:58:00,44.9
9/17/2007 23:58:00,44.96
9/18/2007 23:58:00,44.923
9/19/2007 23:58:00,45.183
9/20/2007 23:58:00,45.401
9/21/2007 23:58:00,45.314
9/24/2007 23:58:00,45.493
9/25/2007 23:58:00,45.443
9/26/2007 23:58:00,45.537
9/27/2007 23:58:00,45.466
9/28/2007 23:58:00,45.291
10/1/2007 23:58:00,45.453
10/2/2007 23:58:00,45.092
10/3/2007 23:58:00,45.092
10/4/2007 23:58:00,45.013
10/5/2007 23:58:00,45.044
10/8/2007 23:58:00,44.907
10/9/2007 23:58:00,44.759
10/10/2007 23:58:00,45.114
10/11/2007 23:58:00,45.264
10/12/2007 23:58:00,45.212
10/15/2007 23:58:00,45.419
10/16/2007 23:58:00,45.234
10/17/2007 23:58:00,45.216
10/18/2007 23:58:00,45.48
10/19/2007 23:58:00,45.543
10/22/2007 23:58:00,45.284
10/23/2007 23:58:00,45.31
10/24/2007 23:58:00,45.276
10/25/2007 23:58:00,45.589
10/26/2007 23:58:00,45.642
10/29/2007 23:58:00,45.69
10/30/2007 23:58:00,45.636
10/31/2007 23:58:00,45.831
11/1/2007 23:58:00,45.717
11/2/2007 23:58:00,45.927
11/5/2007 23:58:00,45.887
11/6/2007 23:58:00,46.116
11/7/2007 23:58:00,46.525
11/8/2007 23:58:00,46.376
11/9/2007 23:58:00,46.391
11/12/2007 23:58:00,46.003
11/13/2007 23:58:00,46.135
11/14/2007 23:58:00,46.411
11/15/2007 23:58:00,46.233
11/16/2007 23:58:00,46.191
11/19/2007 23:58:00,46.383
11/20/2007 23:58:00,46.806
11/21/2007 23:58:00,46.838
11/22/2007 23:58:00,46.95
11/23/2007 23:58:00,46.886
11/27/2007 23:58:00,47.016
11/28/2007 23:58:00,46.601
11/29/2007 23:58:00,46.591
11/30/2007 23:58:00,46.625
12/3/2007 23:58:00,46.313
12/4/2007 23:58:00,46.548
12/5/2007 23:58:00,46.518
12/6/2007 23:58:00,46.002
12/7/2007 23:58:00,46.338
12/10/2007 23:58:00,46.472
12/11/2007 23:58:00,46.448
12/12/2007 23:58:00,46.531
12/13/2007 23:58:00,46.559
12/14/2007 23:58:00,45.936
12/17/2007 23:58:00,45.707
12/18/2007 23:58:00,45.861
12/19/2007 23:58:00,45.787
12/20/2007 23:58:00,45.543
12/21/2007 23:58:00,45.702
12/24/2007 23:58:00,45.702
12/25/2007 23:58:00,45.702
12/27/2007 23:58:00,46.201
12/28/2007 23:58:00,46.791
12/31/2007 23:58:00,46.726
1/1/2008 23:58:00,46.726
1/2/2008 23:58:00,46.628
1/3/2008 23:58:00,46.931
1/4/2008 23:58:00,46.706
1/7/2008 23:58:00,46.711
1/8/2008 23:58:00,46.753
1/9/2008 23:58:00,46.758
1/10/2008 23:58:00,46.629
1/11/2008 23:58:00,46.95
1/14/2008 23:58:00,47.165
1/15/2008 23:58:00,46.906
1/16/2008 23:58:00,46.679
1/17/2008 23:58:00,46.263
1/18/2008 23:58:00,46.343
1/22/2008 23:58:00,46.133
1/23/2008 23:58:00,46.241
1/24/2008 23:58:00,46.476
1/25/2008 23:58:00,46.494
1/28/2008 23:58:00,46.557
1/29/2008 23:58:00,46.724
1/30/2008 23:58:00,46.707
1/31/2008 23:58:00,46.833
2/1/2008 23:58:00,46.844
2/4/2008 23:58:00,46.475
2/5/2008 23:58:00,45.917
2/6/2008 23:58:00,45.803
2/7/2008 23:58:00,45.804
2/8/2008 23:58:00,45.336
2/11/2008 23:58:00,45.564
2/12/2008 23:58:00,45.327
2/13/2008 23:58:00,45.155
