,Open,High,Low,Close
2016-05-13,23.739,23.844,23.688,23.83
2016-05-16,23.8,23.898,23.75,23.87
2016-05-17,23.871,23.907,23.797,23.828
2016-05-18,23.831,23.843,23.69,23.745
2016-05-19,23.744,23.797,23.704,23.772
2016-05-20,23.771,23.796,23.652,23.683
2016-05-23,23.715,23.736,23.652,23.731
2016-05-24,23.656,23.701,23.618,23.685
2016-05-25,23.69,23.713,23.599,23.626
2016-05-26,23.629,23.744,23.609,23.665
2016-05-27,23.662,23.689,23.574,23.577
2016-05-30,23.582,23.648,23.531,23.548
2016-05-31,23.649,23.719,23.58,23.691
2016-06-01,23.694,23.719,23.623,23.681
2016-06-02,23.681,23.765,23.66,23.734
2016-06-03,23.736,23.933,23.673,23.759
2016-06-06,23.918,23.943,23.731,23.838
2016-06-07,23.832,23.896,23.763,23.823
2016-06-08,23.823,23.924,23.765,23.918
2016-06-09,23.916,23.924,23.775,23.871
2016-06-10,23.865,23.875,23.732,23.748
2016-06-13,23.778,23.958,23.74,23.927
2016-06-14,23.918,23.964,23.875,23.917
2016-06-15,23.918,23.978,23.856,23.936
2016-06-16,23.951,24.028,23.91,24.02
2016-06-17,24.017,24.04,23.941,24.026
2016-06-20,24.053,24.091,23.955,24.047
2016-06-21,24.046,24.111,23.959,23.967
2016-06-22,23.964,24.045,23.902,24.031
2016-06-23,24.041,24.073,23.857,23.943
2016-06-24,23.857,24.069,23.596,23.96
2016-06-27,23.899,24.007,23.83,23.875
2016-06-28,23.887,24.039,23.869,23.943
2016-06-29,23.941,24.043,23.902,23.981
2016-06-30,23.975,23.993,23.843,23.937
2016-07-01,23.93,24.008,23.868,23.915
2016-07-04,23.903,23.979,23.902,23.921
2016-07-05,23.917,24.011,23.881,23.934
2016-07-06,23.929,24.03,23.833,24.019
2016-07-07,23.984,24.054,23.912,23.919
2016-07-08,23.94,24.063,23.921,23.989
2016-07-11,24.045,24.045,23.819,23.856
2016-07-12,23.867,23.926,23.819,23.877
2016-07-13,23.88,23.904,23.84,23.871
2016-07-14,23.864,23.887,23.735,23.805
2016-07-15,23.803,23.874,23.668,23.679
2016-07-18,23.718,23.782,23.668,23.748
2016-07-19,23.683,23.714,23.643,23.702
2016-07-20,23.701,23.706,23.57,23.651
2016-07-21,23.647,23.721,23.565,23.651
2016-07-22,23.656,23.678,23.531,23.571
2016-07-25,23.592,23.657,23.517,23.602
2016-07-26,23.647,23.676,23.59,23.655
2016-07-27,23.618,23.725,23.565,23.717
2016-07-28,23.714,23.755,23.589,23.596
2016-07-29,23.659,23.837,23.599,23.828
2016-08-01,23.782,23.805,23.543,23.547
2016-08-02,23.547,23.682,23.486,23.641
2016-08-03,23.595,23.67,23.557,23.641
2016-08-04,23.658,23.658,23.561,23.618
2016-08-05,23.618,23.644,23.427,23.473
2016-08-08,23.373,23.448,23.342,23.39
2016-08-09,23.369,23.443,23.227,23.361
2016-08-10,23.286,23.385,23.107,23.128
2016-08-11,23.135,23.349,23.103,23.238
2016-08-12,23.329,23.358,23.253,23.309
2016-08-15,23.311,23.373,23.236,23.353
2016-08-16,23.353,23.436,23.223,23.334
2016-08-17,23.332,23.529,23.307,23.399
2016-08-18,23.503,23.54,23.381,23.461
2016-08-19,23.434,23.565,23.388,23.514
2016-08-22,23.499,23.583,23.399,23.542
2016-08-23,23.561,23.605,23.443,23.533
2016-08-24,23.534,23.544,23.439,23.443
2016-08-25,23.439,23.498,23.381,23.447
2016-08-26,23.448,23.507,23.279,23.316
2016-08-29,23.295,23.398,23.264,23.312
2016-08-30,23.311,23.381,23.242,23.261
2016-08-31,23.262,23.359,23.227,23.284
2016-09-01,23.351,23.416,23.236,23.337
2016-09-02,23.335,23.4,23.26,23.272
2016-09-05,23.294,23.336,23.095,23.171
2016-09-06,23.172,23.3,23.077,23.11
2016-09-07,23.135,23.271,23.133,23.223
2016-09-08,23.221,23.283,23.093,23.176
2016-09-09,23.175,23.346,23.135,23.199
2016-09-12,23.249,23.403,23.166,23.35
2016-09-13,23.349,23.414,23.186,23.261
2016-09-14,23.261,23.323,23.165,23.247
2016-09-15,23.25,23.302,23.183,23.268
2016-09-16,23.269,23.284,23.127,23.16
2016-09-19,23.163,23.183,22.988,23.075
2016-09-20,23.075,23.08,22.913,23.014
2016-09-21,23.013,23.27,22.947,23.27
2016-09-22,23.179,23.215,23.006,23.139
2016-09-23,23.142,23.149,23.036,23.054
2016-09-26,23.044,23.142,23.035,23.123
2016-09-27,23.11,23.156,22.955,23.1
2016-09-28,23.096,23.15,22.962,23.105
2016-09-29,23.105,23.109,22.957,23.047
2016-09-30,23.047,23.078,22.929,22.984
2016-10-03,22.957,23.022,22.913,23.007
2016-10-04,23.007,23.007,22.837,22.937
2016-10-05,22.936,22.998,22.85,22.896
2016-10-06,22.994,23.011,22.864,22.867
2016-10-07,22.866,22.996,22.848,22.914
2016-10-10,22.925,22.943,22.851,22.889
2016-10-11,22.889,23.003,22.82,22.941
2016-10-12,22.936,22.996,22.823,22.843
2016-10-13,22.842,23.0,22.82,22.995
2016-10-14,22.982,23.007,22.796,22.848
2016-10-17,22.791,22.918,22.724,22.912
2016-10-18,22.914,22.951,22.74,22.834
2016-10-19,22.743,22.843,22.671,22.704
2016-10-20,22.712,22.758,22.591,22.663
2016-10-21,22.662,22.796,22.636,22.794
2016-10-24,22.785,22.828,22.706,22.73
2016-10-25,22.731,22.774,22.66,22.745
2016-10-26,22.739,22.76,22.665,22.695
2016-10-27,22.694,22.756,22.675,22.712
2016-10-28,22.719,22.768,22.647,22.738
2016-10-31,22.742,22.754,22.63,22.707
2016-11-01,22.706,22.753,22.65,22.734
2016-11-02,22.735,22.831,22.674,22.754
2016-11-03,22.756,22.794,22.706,22.781
2016-11-04,22.782,22.789,22.663,22.744
2016-11-07,22.721,22.721,22.615,22.684
2016-11-08,22.685,22.721,22.574,22.71
2016-11-09,22.554,22.817,22.476,22.476
2016-11-10,22.474,22.604,22.453,22.453
2016-11-11,22.453,22.629,22.453,22.579
2016-11-14,22.644,22.651,22.492,22.626
2016-11-15,22.626,22.672,22.453,22.525
2016-11-16,22.527,22.548,22.43,22.522
2016-11-17,22.521,22.604,22.418,22.418
2016-11-18,22.419,22.523,22.372,22.445
2016-11-21,22.425,22.486,22.281,22.417
2016-11-22,22.417,22.464,22.304,22.464
2016-11-23,22.382,22.433,22.249,22.258
2016-11-24,22.257,22.378,22.215,22.284
2016-11-25,22.294,22.372,22.254,22.31
2016-11-28,22.298,22.458,22.191,22.458
2016-11-29,22.457,22.457,22.22,22.322
2016-11-30,22.321,22.414,22.226,22.232
2016-12-01,22.238,22.481,22.167,22.354
2016-12-02,22.359,22.512,22.354,22.472
2016-12-05,22.431,22.593,22.383,22.565
2016-12-06,22.56,22.607,22.452,22.526
2016-12-07,22.539,22.54,22.374,22.424
2016-12-08,22.424,22.524,22.269,22.326
2016-12-09,22.324,22.392,22.222,22.245
2016-12-12,22.237,22.374,22.199,22.372
2016-12-13,22.302,22.377,22.259,22.329
2016-12-14,22.356,22.366,22.12,22.133
2016-12-15,22.127,22.247,22.026,22.169
2016-12-16,22.169,22.206,22.089,22.165
2016-12-19,22.21,22.212,22.057,22.088
2016-12-20,22.088,22.24,22.065,22.169
2016-12-21,22.169,22.236,22.114,22.175
2016-12-22,22.176,22.318,22.118,22.134
2016-12-23,22.136,22.286,22.076,22.236
2016-12-26,22.251,22.291,22.173,22.287
