,Open,High,Low,Close
2017-06-12,22.428,22.709,22.397,22.672
2017-06-13,22.67,22.904,22.67,22.823
2017-06-14,22.824,22.94,22.748,22.769
2017-06-15,22.766,22.932,22.766,22.825
2017-06-16,22.847,23.031,22.808,23.004
2017-06-19,22.984,23.042,22.903,22.984
2017-06-20,23.02,23.042,22.879,22.963
2017-06-21,22.991,23.003,22.813,22.87
2017-06-22,22.856,23.058,22.807,23.02
2017-06-23,23.023,23.069,22.792,22.915
2017-06-26,22.872,22.967,22.81,22.904
2017-06-27,22.903,23.122,22.868,23.052
2017-06-28,23.054,23.369,23.02,23.349
2017-06-29,23.361,23.476,23.278,23.384
2017-06-30,23.389,23.497,23.366,23.49
2017-07-03,23.48,23.552,23.406,23.476
2017-07-04,23.475,23.653,23.386,23.593
2017-07-05,23.613,23.62,23.458,23.559
2017-07-06,23.56,23.702,23.506,23.595
2017-07-07,23.596,23.786,23.527,23.786
2017-07-10,23.768,23.779,23.651,23.756
2017-07-11,23.748,23.76,23.595,23.703
2017-07-12,23.701,23.893,23.53,23.834
2017-07-13,23.83,23.925,23.769,23.877
2017-07-14,23.881,23.958,23.801,23.953
2017-07-17,24.029,24.08,23.94,23.979
2017-07-18,23.982,24.121,23.942,24.066
2017-07-19,24.061,24.17,24.009,24.132
2017-07-20,24.134,24.253,24.079,24.2
2017-07-21,24.196,24.306,24.127,24.304
2017-07-24,24.3,24.313,24.155,24.259
2017-07-25,24.259,24.319,24.199,24.285
2017-07-26,24.285,24.341,24.183,24.324
2017-07-27,24.325,24.347,24.053,24.12
2017-07-28,24.122,24.409,24.06,24.409
2017-07-31,24.356,24.356,24.163,24.213
2017-08-01,24.205,24.292,24.099,24.127
2017-08-02,24.122,24.141,24.011,24.086
2017-08-03,24.092,24.116,23.952,24.057
2017-08-04,24.057,24.076,23.836,23.911
2017-08-07,23.932,23.932,23.793,23.872
2017-08-08,23.87,23.888,23.766,23.855
2017-08-09,23.854,23.863,23.765,23.824
2017-08-10,23.823,23.941,23.788,23.807
2017-08-11,23.801,23.988,23.796,23.988
2017-08-14,23.966,23.969,23.782,23.833
2017-08-15,23.833,23.837,23.738,23.776
2017-08-16,23.779,24.086,23.742,24.066
2017-08-17,24.065,24.085,23.901,23.901
2017-08-18,23.9,24.16,23.887,24.132
2017-08-21,24.098,24.18,24.054,24.162
2017-08-22,24.158,24.204,24.058,24.125
2017-08-23,24.126,24.166,24.03,24.155
2017-08-24,24.159,24.198,24.077,24.196
2017-08-25,24.2,24.22,24.031,24.176
2017-08-28,24.172,24.202,24.06,24.096
2017-08-29,24.107,24.239,23.972,24.156
2017-08-30,24.163,24.163,23.845,23.909
2017-08-31,23.907,24.221,23.811,24.214
2017-09-01,24.215,24.362,24.054,24.338
2017-09-04,24.367,24.394,24.177,24.264
2017-09-05,24.266,24.375,24.172,24.337
2017-09-06,24.336,24.73,24.248,24.62
2017-09-07,24.619,24.82,24.53,24.813
2017-09-08,24.816,24.858,24.673,24.697
2017-09-11,24.713,24.837,24.675,24.831
2017-09-12,24.834,24.843,24.597,24.674
2017-09-13,24.675,24.79,24.617,24.721
2017-09-14,24.724,24.789,24.65,24.774
2017-09-15,24.773,24.793,24.628,24.722
2017-09-18,24.679,24.731,24.458,24.536
2017-09-19,24.538,24.602,24.465,24.539
2017-09-20,24.535,24.673,24.42,24.459
2017-09-21,24.459,24.561,24.394,24.532
2017-09-22,24.528,24.638,24.42,24.491
2017-09-25,24.459,24.583,24.398,24.415
2017-09-26,24.424,24.536,24.377,24.473
2017-09-27,24.472,24.576,24.282,24.314
2017-09-28,24.314,24.487,24.281,24.462
2017-09-29,24.462,24.471,24.223,24.349
2017-10-02,24.342,24.404,24.271,24.323
2017-10-03,24.322,24.412,24.286,24.399
2017-10-04,24.393,24.44,24.331,24.421
2017-10-05,24.423,24.429,24.133,24.167
2017-10-06,24.165,24.3,24.11,24.3
2017-10-09,24.244,24.311,24.193,24.215
2017-10-10,24.214,24.3,24.189,24.286
2017-10-11,24.296,24.304,24.125,24.298
2017-10-12,24.294,24.305,24.152,24.242
2017-10-13,24.24,24.252,24.058,24.216
2017-10-16,24.186,24.186,24.025,24.117
2017-10-17,24.109,24.147,24.024,24.147
2017-10-18,24.148,24.283,24.098,24.25
2017-10-19,24.25,24.292,24.201,24.232
2017-10-20,24.233,24.25,23.941,23.994
2017-10-23,23.954,24.016,23.904,23.951
2017-10-24,23.95,23.982,23.86,23.912
2017-10-25,23.911,23.926,23.612,23.669
2017-10-26,23.659,23.676,23.524,23.547
