,Open,High,Low,Close,open,high,low,close,RSI,MACD,MACD_signal,ATR,STOCH_K,STOCH_D,BB_upper,BB_middle,BB_lower,momentum,volatility,return_1,return_2,return_3,return_5,return_10
2014-12-30,25.804,26.078,25.777,25.963,,,,,,,,,,,,,,,,,,,,
2014-12-31,25.963,26.027,25.845,25.935,,,,,,,,,,,,,,,,,,,,
2015-01-01,25.922,25.969,25.915,25.928,,,,,,,,,,,,,,,,,,,,
2015-01-02,25.933,25.949,25.652,25.683,,,,,,,,,,,,,,,,,,,,
2015-01-05,25.574,25.934,25.574,25.866,,,,,,,,,,,,,,,,,,,,
2015-01-06,25.862,26.032,25.807,25.812,,,,,,,,,,,,,,,,,,,,
2015-01-07,25.804,25.863,25.709,25.828,,,,,,,,,,,,,,,,,,,,
2015-01-08,25.831,25.991,25.81,25.934,,,,,,,,,,,,,,,,,,,,
2015-01-09,25.936,26.182,25.872,26.174,,,,,,,,,,,,,,,,,,,,
2015-01-12,26.224,26.328,25.939,25.995,,,,,,,,,,,,,,,,,,,,
2015-01-13,25.986,26.094,25.864,25.986,,,,,,,,,,,,,,,,,,,,
2015-01-14,25.987,26.013,25.598,25.906,,,,,,,,,,,,,,,,,,,,
2015-01-15,25.906,26.225,25.833,25.942,,,,,,,,,,,,,,,,,,,,
2015-01-16,25.923,26.062,25.716,25.921,,,,,,,,,,,,,,,,,,,,
2015-01-19,25.895,25.975,25.771,25.845,,,,,,,,,,,,,,,,,,,,
2015-01-20,25.793,25.967,25.708,25.875,,,,,,,,,,,,,,,,,,,,
2015-01-21,25.795,25.987,25.402,25.458,,,,,,,,,,,,,,,,,,,,
2015-01-22,25.441,25.544,25.103,25.103,,,,,,,,,,,,,,,,,,,,
2015-01-23,25.155,25.21,24.66,24.728,,,,,,,,,,,,,,,,,,,,
2015-01-26,24.632,24.837,24.539,24.747,,,,,,,,,,,,,,,,,,,,
2015-01-27,24.802,24.875,24.598,24.626,,,,,,,,,,,,,,,,,,,,
2015-01-28,24.618,24.983,24.544,24.587,,,,,,,,,,,,,,,,,,,,
2015-01-29,24.577,24.817,24.349,24.515,,,,,,,,,,,,,,,,,,,,
2015-01-30,24.509,24.671,24.392,24.625,,,,,,,,,,,,,,,,,,,,
2015-02-02,24.599,24.732,24.532,24.594,,,,,,,,,,,,,,,,,,,,
2015-02-03,24.606,24.66,24.054,24.488,,,,,,,,,,,,,,,,,,,,
2015-02-04,24.464,24.609,24.32,24.365,,,,,,,,,,,,,,,,,,,,
2015-02-05,24.359,24.641,24.293,24.57,,,,,,,,,,,,,,,,,,,,
2015-02-06,24.492,24.76,24.255,24.59,,,,,,,,,,,,,,,,,,,,
2015-02-09,24.517,24.712,24.396,24.602,,,,,,,,,,,,,,,,,,,,
2015-02-10,24.63,24.716,24.411,24.479,,,,,,,,,,,,,,,,,,,,
2015-02-11,24.509,24.546,24.309,24.397,,,,,,,,,,,,,,,,,,,,
2015-02-12,24.392,24.395,24.046,24.231,,,,,,,,,,,,,,,,,,,,
2015-02-13,24.225,24.406,24.225,24.353,,,,,,,,,,,,,,,,,,,,
2015-02-16,24.33,24.466,24.223,24.383,,,,,,,,,,,,,,,,,,,,
2015-02-17,24.026,24.026,24.014,23.996,,,,,,,,,,,,,,,,,,,,
2015-02-18,24.0,24.007,24.0,24.014,,,,,,,,,,,,,,,,,,,,
2015-02-19,24.076,24.201,24.076,24.007,,,,,,,,,,,,,,,,,,,,
2015-02-20,24.666,24.92,24.655,24.888,,,,,,,,,,,,,,,,,,,,
2015-02-23,24.014,24.014,23.922,24.042,,,,,,,,,,,,,,,,,,,,
2015-02-24,24.171,24.171,24.084,23.922,,,,,,,,,,,,,,,,,,,,
2015-02-25,23.947,24.041,23.947,24.084,,,,,,,,,,,,,,,,,,,,
2015-02-26,24.074,24.074,23.927,24.039,,,,,,,,,,,,,,,,,,,,
2015-02-27,24.417,24.567,24.395,24.469,,,,,,,,,,,,,,,,,,,,
2015-03-02,23.791,23.834,23.791,23.758,,,,,,,,,,,,,,,,,,,,
2015-03-03,23.844,23.904,23.844,23.834,,,,,,,,,,,,,,,,,,,,
