,Open,High,Low,Close
2020-10-16,1.7276,1.7435,1.7215,1.7404
2020-10-19,1.741,1.7497,1.7338,1.742
2020-10-20,1.7415,1.7492,1.731,1.7447
2020-10-21,1.743,1.765,1.7387,1.7577
2020-10-22,1.7545,1.7745,1.7467,1.7676
2020-10-23,1.7731,1.7735,1.7601,1.7707
2020-10-26,1.7658,1.7735,1.7528,1.767
2020-10-27,1.7599,1.7781,1.7586,1.766
2020-10-28,1.7662,1.7687,1.7375,1.7464
2020-10-29,1.7497,1.7573,1.7378,1.7381
2020-10-30,1.7334,1.7668,1.7294,1.7593
2020-11-02,1.7573,1.7672,1.751,1.7662
2020-11-03,1.7622,1.7897,1.757,1.7887
2020-11-04,1.7828,1.807,1.7467,1.8039
2020-11-05,1.8,1.8207,1.7861,1.8175
2020-11-06,1.8199,1.8365,1.8094,1.8327
2020-11-09,1.8308,1.878,1.8238,1.8619
2020-11-10,1.8628,1.8652,1.8225,1.8308
2020-11-11,1.8283,1.8372,1.8258,1.8328
2020-11-12,1.8264,1.8362,1.8123,1.8215
2020-11-13,1.8237,1.8397,1.8172,1.8369
2020-11-16,1.836,1.8643,1.8344,1.86
2020-11-17,1.8614,1.8653,1.8467,1.8533
2020-11-18,1.8509,1.8658,1.8408,1.847
2020-11-19,1.8477,1.856,1.8323,1.8536
2020-11-20,1.8527,1.8672,1.8454,1.8533
2020-11-23,1.8497,1.8689,1.8464,1.8528
2020-11-24,1.8493,1.8773,1.8443,1.8748
2020-11-25,1.8742,1.8882,1.866,1.8859
2020-11-26,1.8808,1.8904,1.8702,1.8753
2020-11-27,1.8749,1.8855,1.8593,1.8701
2020-11-30,1.869,1.8758,1.8444,1.8477
2020-12-01,1.8494,1.8797,1.8443,1.8708
2020-12-02,1.8714,1.8757,1.8487,1.8665
2020-12-03,1.8655,1.8783,1.8439,1.8752
2020-12-04,1.8765,1.8765,1.8522,1.8528
2020-12-07,1.8554,1.8722,1.8507,1.864
2020-12-08,1.8619,1.8882,1.8563,1.888
2020-12-09,1.8832,1.8931,1.8768,1.8908
2020-12-10,1.8872,1.895,1.8688,1.8795
2020-12-11,1.8767,1.8828,1.8564,1.8632
2020-12-14,1.8674,1.8828,1.862,1.8704
2020-12-15,1.8712,1.894,1.8681,1.8933
2020-12-16,1.8887,1.902,1.8805,1.9002
2020-12-17,1.8981,1.9252,1.8897,1.9252
2020-12-18,1.9253,1.9419,1.9111,1.9396
2020-12-21,1.9192,1.9375,1.891,1.9286
2020-12-22,1.93,1.9378,1.9156,1.9165
2020-12-23,1.9185,1.9382,1.914,1.9319
2020-12-24,1.9278,1.9331,1.9167,1.9228
2020-12-25,1.9247,1.9344,1.9214,1.9269
2020-12-28,1.9141,1.9353,1.9138,1.9246
2020-12-29,1.9204,1.9375,1.9073,1.9115
2020-12-30,1.9119,1.9301,1.906,1.9251
2020-12-31,1.9184,1.9284,1.9084,1.9112
2021-01-01,1.9122,1.9196,1.9122,1.9185
2021-01-04,1.9146,1.9383,1.9044,1.9099
2021-01-05,1.9066,1.9142,1.8588,1.8679
2021-01-06,1.8672,1.8822,1.8518,1.8595
2021-01-07,1.8597,1.8666,1.8117,1.8159
2021-01-08,1.8193,1.8424,1.8091,1.8202
2021-01-11,1.8298,1.8342,1.7932,1.8017
2021-01-12,1.8063,1.8419,1.7959,1.8399
2021-01-13,1.8408,1.8469,1.8271,1.8378
2021-01-14,1.8417,1.8639,1.8312,1.8575
2021-01-15,1.8578,1.8654,1.8315,1.8388
2021-01-18,1.8401,1.8492,1.8218,1.8462
2021-01-19,1.8466,1.8794,1.8404,1.8721
2021-01-20,1.8711,1.8872,1.8641,1.879
2021-01-21,1.8772,1.8943,1.8635,1.8751
2021-01-22,1.8746,1.8757,1.8458,1.8497
2021-01-25,1.8495,1.8607,1.8342,1.8351
2021-01-26,1.841,1.8631,1.8236,1.8616
2021-01-27,1.8596,1.8651,1.8289,1.8347
2021-01-28,1.8352,1.8618,1.8247,1.843
2021-01-29,1.8429,1.8749,1.8341,1.8472
2021-02-01,1.8434,1.8732,1.8434,1.8615
2021-02-02,1.8621,1.8816,1.8525,1.8674
2021-02-03,1.8656,1.8782,1.8596,1.872
2021-02-04,1.8695,1.8747,1.8534,1.8676
2021-02-05,1.8685,1.8917,1.8601,1.8892
2021-02-08,1.8751,1.8896,1.8674,1.8817
2021-02-09,1.8837,1.9038,1.876,1.9026
2021-02-10,1.903,1.9148,1.8914,1.9024
2021-02-11,1.8994,1.9198,1.8949,1.9144
2021-02-12,1.914,1.932,1.9069,1.9261
2021-02-15,1.9264,1.9448,1.9262,1.9377
2021-02-16,1.9414,1.9461,1.9052,1.9137
2021-02-17,1.9117,1.9178,1.8917,1.9149
2021-02-18,1.9137,1.9282,1.9013,1.9136
2021-02-19,1.9138,1.9218,1.8972,1.903
2021-02-22,1.902,1.9079,1.8725,1.9026
2021-02-23,1.9035,1.9192,1.8902,1.9128
2021-02-24,1.9191,1.9336,1.9038,1.9206
2021-02-25,1.9218,1.9242,1.8476,1.8612
2021-02-26,1.8605,1.8823,1.8353,1.8476
2021-03-01,1.8422,1.8695,1.8422,1.8566
2021-03-02,1.8523,1.8678,1.8433,1.8636
2021-03-03,1.8656,1.8716,1.8375,1.8436
2021-03-04,1.8486,1.8584,1.8197,1.825
2021-03-05,1.8237,1.8351,1.8112,1.8184
2021-03-08,1.817,1.831,1.816,1.8231
2021-03-09,1.8215,1.852,1.8199,1.8458
2021-03-10,1.8466,1.8805,1.8425,1.8765
2021-03-11,1.8754,1.9057,1.8645,1.8972
2021-03-12,1.8955,1.8997,1.8782,1.8866
2021-03-15,1.8869,1.8954,1.8781,1.8938
2021-03-16,1.8972,1.9137,1.8918,1.8964
2021-03-17,1.8938,1.9356,1.8914,1.9288
2021-03-18,1.9271,1.9391,1.9176,1.9293
2021-03-19,1.9291,1.9435,1.9195,1.933
2021-03-22,1.9052,1.9374,1.9027,1.9251
2021-03-23,1.9282,1.9382,1.905,1.9123
2021-03-24,1.9135,1.934,1.8979,1.9
2021-03-25,1.9122,1.9256,1.8951,1.9012
2021-03-26,1.9067,1.9185,1.8963,1.9061
2021-03-29,1.9079,1.9217,1.8952,1.9104
2021-03-30,1.9105,1.9206,1.9034,1.9106
2021-03-31,1.9095,1.9358,1.9048,1.923
2021-04-01,1.9248,1.9532,1.919,1.9444
2021-04-02,1.9435,1.9534,1.9435,1.9465
2021-04-05,1.9476,1.9629,1.9433,1.9509
