,Open,High,Low,Close
2022-08-11,0.8458,0.855,0.8451,0.8512
2022-08-12,0.852,0.8528,0.8461,0.8461
2022-08-15,0.8493,0.8513,0.8439,0.8446
2022-08-16,0.8446,0.8488,0.8429,0.8472
2022-08-17,0.8473,0.8497,0.8433,0.8439
2022-08-18,0.8439,0.847,0.8395,0.841
2022-08-19,0.8416,0.8433,0.8392,0.842
2022-08-22,0.8416,0.8422,0.8327,0.8343
2022-08-23,0.8347,0.8387,0.8309,0.8376
2022-08-24,0.8379,0.8405,0.8349,0.8377
2022-08-25,0.8368,0.8456,0.8368,0.8425
2022-08-26,0.8425,0.8437,0.8356,0.8372
2022-08-29,0.8369,0.84,0.8328,0.8363
2022-08-30,0.8363,0.8378,0.8338,0.8349
2022-08-31,0.8353,0.8373,0.8301,0.8301
2022-09-01,0.8295,0.8341,0.8278,0.8308
2022-09-02,0.8308,0.8368,0.8295,0.8368
2022-09-05,0.8353,0.8417,0.8331,0.8401
2022-09-06,0.8401,0.8464,0.8389,0.8407
2022-09-07,0.8414,0.8477,0.8367,0.8428
2022-09-08,0.8438,0.8507,0.8425,0.8455
2022-09-09,0.8464,0.8503,0.8455,0.8495
2022-09-12,0.8471,0.8522,0.8464,0.8495
2022-09-13,0.8504,0.8533,0.8478,0.8493
2022-09-14,0.8493,0.8512,0.8468,0.8491
2022-09-15,0.8484,0.8507,0.8444,0.8457
2022-09-16,0.8456,0.8565,0.8431,0.8493
2022-09-19,0.8497,0.8525,0.8473,0.8476
2022-09-20,0.8478,0.8516,0.8457,0.8472
2022-09-21,0.8463,0.8484,0.8436,0.8462
2022-09-22,0.8455,0.8477,0.8427,0.8436
2022-09-23,0.8448,0.8497,0.8432,0.8478
2022-09-26,0.8471,0.8472,0.8374,0.8388
2022-09-27,0.839,0.8413,0.8338,0.8338
2022-09-28,0.8334,0.8416,0.8282,0.8387
2022-09-29,0.8387,0.8392,0.8304,0.8327
2022-09-30,0.8324,0.8433,0.8323,0.84
2022-10-03,0.8399,0.842,0.8353,0.8417
2022-10-04,0.8412,0.8469,0.8385,0.8441
2022-10-05,0.8441,0.8471,0.84,0.8404
2022-10-06,0.8416,0.8474,0.8406,0.842
2022-10-07,0.8422,0.8475,0.8416,0.8439
2022-10-10,0.8397,0.8425,0.8362,0.8375
2022-10-11,0.8367,0.8401,0.8337,0.835
2022-10-12,0.8361,0.8406,0.8327,0.8386
2022-10-13,0.8378,0.8431,0.8344,0.839
2022-10-14,0.8391,0.8403,0.8335,0.8337
2022-10-17,0.8315,0.8421,0.8315,0.8404
2022-10-18,0.8404,0.8426,0.8382,0.8407
2022-10-19,0.8409,0.8434,0.8377,0.8394
2022-10-20,0.8394,0.8432,0.8347,0.8403
2022-10-21,0.8379,0.8454,0.8376,0.845
2022-10-24,0.8436,0.8493,0.8436,0.8453
2022-10-25,0.8452,0.8514,0.8445,0.8484
2022-10-26,0.8488,0.854,0.8477,0.8498
2022-10-27,0.848,0.8514,0.8455,0.848
2022-10-28,0.8484,0.8527,0.8452,0.8467
2022-10-31,0.8471,0.8507,0.84,0.8484
2022-11-01,0.8484,0.8535,0.8475,0.8519
2022-11-02,0.8522,0.8579,0.8502,0.8535
2022-11-03,0.8535,0.8549,0.8467,0.8473
2022-11-04,0.846,0.8593,0.8459,0.8589
2022-11-07,0.8555,0.8611,0.8532,0.8548
2022-11-08,0.8562,0.8654,0.8542,0.8629
2022-11-09,0.8623,0.868,0.8594,0.8659
2022-11-10,0.8672,0.8725,0.8608,0.8674
2022-11-11,0.8674,0.8777,0.8622,0.8646
2022-11-14,0.8657,0.8732,0.8638,0.8677
2022-11-15,0.8662,0.8768,0.8633,0.8754
2022-11-16,0.875,0.8759,0.8691,0.8702
2022-11-17,0.8694,0.8714,0.8668,0.8684
2022-11-18,0.8698,0.8727,0.8674,0.8695
2022-11-21,0.8686,0.8686,0.8592,0.8608
2022-11-22,0.8616,0.8645,0.8586,0.8622
2022-11-23,0.8614,0.8661,0.8601,0.8642
2022-11-24,0.8641,0.8669,0.8603,0.8642
2022-11-25,0.8651,0.8677,0.8618,0.8656
2022-11-28,0.8641,0.8694,0.8601,0.8657
2022-11-29,0.8681,0.8765,0.866,0.8722
2022-11-30,0.8723,0.8781,0.8709,0.878
2022-12-01,0.8775,0.8811,0.8723,0.8799
2022-12-02,0.8791,0.8821,0.8755,0.8805
2022-12-05,0.8818,0.8829,0.872,0.8732
2022-12-06,0.8734,0.8754,0.8707,0.8719
2022-12-07,0.8727,0.8777,0.8708,0.8759
2022-12-08,0.8765,0.8845,0.8765,0.8841
2022-12-09,0.8834,0.8851,0.8794,0.8851
2022-12-12,0.8852,0.8852,0.88,0.8807
2022-12-13,0.8813,0.8866,0.879,0.8856
2022-12-14,0.8851,0.886,0.8809,0.8824
2022-12-15,0.8822,0.8842,0.8757,0.8778
2022-12-16,0.8786,0.885,0.8751,0.8832
2022-12-19,0.8835,0.8847,0.8814,0.8833
2022-12-20,0.8833,0.8885,0.8796,0.8867
2022-12-21,0.8864,0.8884,0.8802,0.8851
2022-12-22,0.8847,0.8868,0.8814,0.8824
2022-12-23,0.8828,0.8879,0.8808,0.8841
2022-12-26,0.8863,0.8863,0.8825,0.8859
2022-12-27,0.8854,0.8905,0.8851,0.8883
2022-12-28,0.8885,0.8893,0.8849,0.8863
2022-12-29,0.8892,0.8902,0.8861,0.8862
2022-12-30,0.8881,0.8929,0.8839,0.8839
