Close,Max_14,Min_14,Max_50,Min_50,Max_90,Min_90,MA_50,MA_200,MACD,ATR,Pivot_Points,Bearish_Candlestick_Patterns,label
3.0053338,3.02679525,2.9378568,3.02679525,2.8135205,,,2.8921983672,,0.03472613534327218,2.9818061407142857,3.0058593,2.99433252,1
3.0205565,3.02679525,2.9378568,3.02679525,2.8135205,,,2.8956234772000005,,0.035092808350659865,2.987673151428571,3.0205565,2.99433252,2
2.98800704,3.02679525,2.9378568,3.02679525,2.8135205,,,2.8984958180000002,,0.03238363160886193,2.990193051428571,3.0205565,2.98800704,1
2.97502025,3.02679525,2.94054525,3.02679525,2.8226313,,,2.901725813,,0.028856029755785606,2.9928475835714283,3.0205565,2.97502025,1
2.9939,3.02679525,2.9698848,3.02679525,2.8226313,,,2.9045380769999998,,0.02726947240929256,2.996658637142857,2.9939,2.97502025,1
2.9998731,3.02679525,2.971449,3.02679525,2.8226313,,,2.9068197639999998,,0.026192166540566664,2.998800658571429,2.9998731,2.97502025,1
3.0127118,3.02679525,2.971449,3.02679525,2.8226313,,,2.9095911674000003,,0.026073807053210718,3.000517735714286,3.0127118,2.9939,1
3.0100455,3.02679525,2.971449,3.02679525,2.8226313,,,2.9124740524,,0.02547124156251046,3.0009151835714287,3.0127118,2.9998731,1
3.01626288,3.0205565,2.971449,3.02679525,2.8226313,,,2.9161517319999994,,0.025204848866805296,3.000162871428571,3.01626288,3.0100455,2
3.0177893,3.0205565,2.971449,3.02679525,2.8226313,,,2.919959336,,0.02483066759391006,3.001275987857143,3.0177893,3.0100455,2
3.00650705,3.0205565,2.97502025,3.02679525,2.8226313,,,2.9230734569999997,,0.023354526510087403,3.0037801342857144,3.0177893,3.00650705,1
3.021266,3.021266,2.97502025,3.02679525,2.8241217,,,2.9270461510000003,,0.02310920940441319,3.0048189314285714,3.021266,3.00650705,2
3.01475033,3.021266,2.97502025,3.02679525,2.83275576,,,2.9308587236,,0.022133888032111138,3.0054540050000003,3.021266,3.00650705,2
3.0315321,3.0315321,2.97502025,3.0315321,2.8350041,,,2.9348342504,,0.022456226010710623,3.008111117857143,3.0315321,3.01475033,2
3.03069888,3.0315321,2.97502025,3.0315321,2.8350041,,,2.938668878,,0.02238639091120076,3.0099229092857143,3.0315321,3.01475033,2
3.0147348,3.0315321,2.97502025,3.0315321,2.8350041,,,2.9419294639999998,,0.02080307337271048,3.0095070735714287,3.0315321,3.0147348,2
3.0047795,3.0315321,2.97502025,3.0315321,2.8350041,,,2.945144758,,0.018531355376768754,3.0107051064285715,3.03069888,3.0047795,1
3.0220056,3.0315321,2.9939,3.0315321,2.8350041,,,2.9487405044000004,,0.017914497626366988,3.014061202857143,3.0220056,3.0047795,2
3.0153,3.0315321,2.9998731,3.0315321,2.8350041,,,2.9521201194000004,,0.016692131039854008,3.015589774285714,3.0220056,3.0047795,2
2.9989125,3.0315321,2.9989125,3.0315321,2.8350041,,,2.9551962294,,0.014236947747972462,3.0155211599999996,3.0220056,2.9989125,1
3.0004623,3.0315321,2.9989125,3.0315321,2.8350041,,,2.9580893014000003,,0.012274757445239093,3.0146461957142856,3.0153,2.9989125,1
2.9928354,3.0315321,2.9928354,3.0315321,2.8350041,,,2.9611051373999997,,0.009989131909533988,3.0134169028571427,3.0004623,2.9928354,1
3.02380918,3.0315321,2.9928354,3.0315321,2.84471704,,,2.964881239,,0.01055540624014073,3.0139559242857143,3.02380918,2.9928354,2
3.02051619,3.0315321,2.9928354,3.0315321,2.84722925,,,2.9683972219999997,,0.010616090274204293,3.014150702142857,3.02380918,2.9928354,2
3.01979921,3.0315321,2.9928354,3.0315321,2.84722925,,,2.9715380862000003,,0.010485458673835879,3.015100142142857,3.02380918,3.01979921,2
3.00777271,3.0315321,2.9928354,3.0315321,2.84847525,,,2.9747489554,,0.009304240654472107,3.014136335714286,3.02051619,3.00777271,1
3.02957568,3.0315321,2.9928354,3.0315321,2.84847525,,,2.978041309,,0.010012021970874141,3.0151952892857143,3.02957568,3.00777271,2
3.01395234,3.03069888,2.9928354,3.0315321,2.85047108,,,2.9813508508,,0.009206148051008167,3.013939592142857,3.02957568,3.00777271,1
3.01354074,3.02957568,2.9928354,3.0315321,2.85047108,,,2.9845620659999996,,0.008437017794121537,3.012714010714286,3.02957568,3.01354074,1
2.982504,3.02957568,2.982504,3.0315321,2.85047108,,,2.987114292,,0.005262409213437014,3.0104118107142854,3.01395234,2.982504,1
2.98027705,3.02957568,2.98027705,3.0315321,2.85047108,,,2.9891892710000003,,0.0025375613600409075,3.0086616357142857,3.01354074,2.98027705,1
2.986011,3.02957568,2.98027705,3.0315321,2.89303,,,2.9919000693999998,,0.0008312000918810902,3.006090592857143,2.986011,2.98027705,1
2.96917194,3.02957568,2.96917194,3.0315321,2.89303,,,2.9931682864,,-0.0018584518429092256,3.002795731428571,2.986011,2.96917194,1
2.982385,3.02957568,2.96917194,3.0315321,2.89303,,,2.9946694583999998,,-0.00289051678506258,3.001615195714286,2.986011,2.96917194,1
2.98712621,3.02957568,2.96917194,3.0315321,2.93604948,,,2.9965513826,,-0.0032879581296545446,3.0006626178571425,2.98712621,2.96917194,1
2.99660248,3.02957568,2.96917194,3.0315321,2.93604948,,,2.9976466002,,-0.0028059324237981187,3.000931695,2.99660248,2.982385,1
3.0088141,3.02957568,2.96917194,3.0315321,2.9378568,,,2.9991018926000006,,-0.0014221541935821591,2.9998606178571428,3.0088141,2.98712621,1
3.0195893,3.02957568,2.96917194,3.0315321,2.9378568,3.0315321,2.81338092,3.0007253115999997,,0.0005377695388499859,2.9997944114285713,3.0195893,2.99660248,2
2.99156224,3.02957568,2.96917194,3.0315321,2.9378568,3.0315321,2.81338092,3.0015019875999998,,-0.00016858297321986626,2.997777485,3.0195893,2.99156224,1
2.99910845,3.02957568,2.96917194,3.0315321,2.94054525,3.0315321,2.8135205,3.0027270205999996,,-0.00011809502144322082,2.9971586092857145,3.0195893,2.99156224,1
2.96028,3.0195893,2.96028,3.0315321,2.96028,3.0315321,2.8135205,3.0031217156000003,,-0.0031746193324848626,2.9922089178571425,2.99910845,2.96028,0
2.9742376,3.0195893,2.96028,3.0315321,2.96028,3.0315321,2.8135205,3.0032087716,,-0.0044197273330728315,2.989372150714286,2.99910845,2.96028,0
2.97040765,3.0195893,2.96028,3.0315321,2.96028,3.0315321,2.8135205,3.0028434702,,-0.0056503951132138575,2.9862912157142856,2.9742376,2.96028,0
2.9908325,3.0195893,2.96028,3.0315321,2.96028,3.0315321,2.8226313,3.0025704955999997,,-0.00492086878582354,2.9868861085714284,2.9908325,2.97040765,0
2.97742572,3.0195893,2.96028,3.0315321,2.96028,3.0315321,2.8226313,3.0015831050000004,,-0.005362711021790201,2.986682442142857,2.9908325,2.97040765,0
2.99990835,3.0195893,2.96028,3.0315321,2.96028,3.0315321,2.8226313,3.0015371585999997,,-0.003854284044022993,2.98767511,2.99990835,2.97742572,0
3.0058956,3.0195893,2.96028,3.0315321,2.96028,3.0315321,2.8226313,3.0022260906000002,,-0.0021509291862962243,2.9902982285714286,3.0058956,2.97742572,0
3.01073125,3.0195893,2.96028,3.0315321,2.96028,3.0315321,2.8226313,3.0023062588,,-0.0004061300335327367,2.992322960714286,3.01073125,2.99990835,0
2.9858309,3.0195893,2.96028,3.0315321,2.96028,3.0315321,2.8226313,3.0019056907999997,,-0.001020846594375513,2.9922304385714287,3.01073125,2.9858309,0
3.0023955,3.0195893,2.96028,3.0315321,2.96028,3.0315321,2.8226313,3.0020669504,,-0.0001694359614821117,2.992644225714286,3.01073125,2.9858309,0
3.004328,3.0195893,2.96028,3.0315321,2.96028,3.0315321,2.8226313,3.0020468344000006,,0.0006537140894913307,2.99232379,3.004328,2.9858309,0
2.98760581,3.01073125,2.96028,3.0315321,2.96028,3.0315321,2.8241217,3.0013878205999998,,-4.278138726121483e-05,2.9900392549999997,3.004328,2.98760581,0
2.9804163,3.01073125,2.96028,3.0315321,2.96028,3.0315321,2.83275576,3.0012360058,,-0.0011615033546630293,2.9892431164285713,3.004328,2.9804163,0
2.9938375,3.01073125,2.96028,3.0315321,2.96028,3.0315321,2.8350041,3.0016123508,,-0.0009541213820614125,2.9888666199999996,2.9938375,2.9804163,0
3.0239105,3.0239105,2.97040765,3.0315321,2.96028,3.0315321,2.8350041,3.0022125608,,0.0016182163045304065,2.9934116557142856,3.0239105,2.9804163,0
3.0481152,3.0481152,2.97040765,3.0481152,2.96028,3.0481152,2.8350041,3.0031774028,,0.005545998636709015,2.998688627142857,3.0481152,2.9938375,1
3.0496896,3.0496896,2.97742572,3.0496896,2.96028,3.0496896,2.8350041,3.0039169587999996,,0.008685711875461966,3.0043516235714285,3.0496896,3.0239105,1
3.0637065,3.0637065,2.97742572,3.0637065,2.96028,3.0637065,2.8350041,3.0049901788,,0.012164775958525276,3.009556909285714,3.0637065,3.0481152,1
3.05348,3.0637065,2.9804163,3.0637065,2.96028,3.0637065,2.8350041,3.0057345212,,0.013936119317523143,3.014989357857143,3.0637065,3.0496896,1
3.0567445,3.0637065,2.9804163,3.0637065,2.96028,3.0637065,2.8350041,3.0065136252,,0.0154255237233758,3.019049082857143,3.0637065,3.05348,1
3.061501,3.0637065,2.9804163,3.0637065,2.96028,3.0637065,2.8350041,3.0076135042,,0.016796082460458717,3.023020897142857,3.061501,3.05348,1
3.0604499,3.0637065,2.9804163,3.0637065,2.96028,3.0637065,2.8350041,3.0083971822,,0.017594625260617835,3.0265722292857147,3.061501,3.0567445,1
3.0589833,3.0637065,2.9804163,3.0637065,2.96028,3.0637065,2.84471704,3.0092818416,,0.01790276192443896,3.031797400714286,3.061501,3.0589833,1
3.0763071,3.0763071,2.9804163,3.0763071,2.96028,3.0763071,2.84722925,3.0101773416000004,,0.019322115015188768,3.037076800714286,3.0763071,3.0589833,1
3.095226,3.095226,2.9804163,3.095226,2.96028,3.095226,2.84722925,3.011467884,,0.021723148747084142,3.043569515,3.095226,3.0589833,1
3.101562,3.101562,2.9804163,3.101562,2.96028,3.101562,2.84847525,3.0132044280000003,,0.02386217917808997,3.051709242857143,3.101562,3.0763071,2
3.0881214,3.101562,2.9938375,3.101562,2.96028,3.101562,2.84847525,3.014871266,,0.024193939439669077,3.0594024642857143,3.101562,3.0881214,1
3.08022975,3.101562,3.0239105,3.101562,2.96028,3.101562,2.85047108,3.0160357489999994,,0.0235486178276334,3.0655733392857143,3.101562,3.08022975,1
3.08647377,3.101562,3.0481152,3.101562,2.96028,3.101562,2.85047108,3.0174592244,,0.02327276211646412,3.0700421442857144,3.0881214,3.08022975,1
3.061389,3.101562,3.0496896,3.101562,2.96028,3.101562,2.85047108,3.0187087544000004,,0.020790354911229603,3.0709902728571423,3.08647377,3.061389,1
3.03989712,3.101562,3.03989712,3.101562,2.96028,3.101562,2.85047108,3.0194974508000003,,0.016894069893895303,3.07029081,3.08647377,3.03989712,1
3.0415422,3.101562,3.03989712,3.101562,2.96028,3.101562,2.89303,3.0204715868,,0.013780131377250093,3.068707645714286,3.061389,3.03989712,1
3.0381879,3.101562,3.0381879,3.101562,2.96028,3.101562,2.89303,3.0207591612,,0.010915817936832717,3.067615352857143,3.0415422,3.0381879,1
3.02085684,3.101562,3.02085684,3.101562,2.96028,3.101562,2.89303,3.0207659742000006,,0.007164766233521913,3.065051948571429,3.0415422,3.02085684,1
3.0277204,3.101562,3.02085684,3.101562,2.96028,3.101562,2.93604948,3.020924398,,0.0046917787596059135,3.062639048571429,3.0381879,3.02085684,1
3.00967425,3.101562,3.00967425,3.101562,2.96028,3.101562,2.93604948,3.0209624288,,0.0012612064793628974,3.059012216428571,3.0277204,3.00967425,1
3.00281662,3.101562,3.00281662,3.101562,2.96028,3.101562,2.9378568,3.0204272476,,-0.0019879839564898028,3.0550003107142856,3.0277204,3.00281662,1
3.0026502,3.101562,3.0026502,3.101562,2.96028,3.101562,2.9378568,3.0202012048,,-0.004524266560574031,3.0497391035714285,3.00967425,3.0026502,1
3.0119544,3.101562,3.0026502,3.101562,2.96028,3.101562,2.9378568,3.020169478,,-0.00571760858302639,3.0437911321428572,3.0119544,3.0026502,1
3.02058066,3.0881214,3.0026502,3.101562,2.96028,3.101562,2.94054525,3.0209310111999996,,-0.005899270525597355,3.0380067507142856,3.02058066,3.0026502,1
3.0102346,3.08647377,3.0026502,3.101562,2.96028,3.101562,2.96028,3.0215301622,,-0.006799696827889612,3.032443407857143,3.02058066,3.0102346,1
3.002304,3.08647377,3.002304,3.101562,2.96028,3.101562,2.96028,3.0218560221999997,,-0.008060310063840781,3.026877282857143,3.02058066,3.002304,1
2.9977437,3.061389,2.9977437,3.101562,2.96028,3.101562,2.96028,3.0224274573999996,,-0.009319899236579499,3.020539420714286,3.0102346,2.9977437,1
2.99433015,3.0415422,2.99433015,3.101562,2.96028,3.101562,2.96028,3.0226663604000006,,-0.010472853155544914,3.015749502857143,3.002304,2.99433015,1
2.9924721,3.0415422,2.9924721,3.101562,2.96028,3.101562,2.96028,3.0227732782,,-0.011405036389428691,3.012362001428571,2.9977437,2.9924721,1
2.98563888,3.0381879,2.98563888,3.101562,2.96028,3.101562,2.96028,3.0225540062,,-0.012550507625213037,3.008368907142857,2.99433015,2.98563888,1
2.96116,3.0277204,2.96116,3.101562,2.96028,3.101562,2.96028,3.0216009241999995,,-0.01525766203928658,3.0028669142857143,2.9924721,2.96116,1
2.946023,3.0277204,2.946023,3.101562,2.946023,3.101562,2.946023,3.0201295982000005,,-0.018412285445876808,2.9975216399999995,2.98563888,2.946023,1
2.96234325,3.02058066,2.946023,3.101562,2.946023,3.101562,2.946023,3.0195452184,,-0.01937212959125789,2.9928518435714286,2.96234325,2.946023,1
2.9524908,3.02058066,2.946023,3.101562,2.946023,3.101562,2.946023,3.0186128654,,-0.02068932965283876,2.9887673114285715,2.96234325,2.946023,1
2.9448804,3.02058066,2.9448804,3.101562,2.9448804,3.101562,2.9448804,3.0183048734,,-0.02209264560247748,2.98462901,2.96234325,2.9448804,0
2.9248951,3.02058066,2.9248951,3.101562,2.9248951,3.101562,2.9248951,3.0173180234,,-0.024534610570400073,2.9790750742857144,2.9524908,2.9248951,0
2.957148,3.02058066,2.9248951,3.101562,2.9248951,3.101562,2.9248951,3.0170528304,,-0.023595353373525807,2.9751603314285715,2.957148,2.9248951,1
2.97357675,3.0102346,2.9248951,3.101562,2.9248951,3.101562,2.9248951,3.0167077154000004,,-0.02128001963382653,2.971802909285714,2.97357675,2.9248951,1
2.978706,3.002304,2.9248951,3.101562,2.9248951,3.101562,2.9248951,3.016733321,,-0.01881433343168215,2.969550866428572,2.978706,2.957148,1
2.96857125,2.9977437,2.9248951,3.101562,2.9248951,3.101562,2.9248951,3.0161065789999997,,-0.017476589729925607,2.967141384285714,2.978706,2.96857125,1
2.9776648,2.99433015,2.9248951,3.101562,2.9248951,3.101562,2.9248951,3.015541963,,-0.015503925123365292,2.965707177142857,2.978706,2.96857125,1
2.9850648,2.9924721,2.9248951,3.101562,2.9248951,3.101562,2.9248951,3.015028634,,-0.013191393877503454,2.965045366428572,2.9850648,2.96857125,1
2.99396649,2.99396649,2.9248951,3.101562,2.9248951,3.101562,2.9248951,3.0151913458,,-0.010519146048095784,2.9651521085714285,2.99396649,2.9776648,1
2.99639808,2.99639808,2.9248951,3.101562,2.9248951,3.101562,2.9248951,3.0150713974000003,,-0.00811165528661606,2.965920622857143,2.99639808,2.9850648,1
3.0195647,3.0195647,2.9248951,3.101562,2.9248951,3.101562,2.9248951,3.0153761313999996,,-0.0042849546012786455,2.970092387142857,3.0195647,2.99396649,2
3.0149532,3.0195647,2.9248951,3.101562,2.9248951,3.101562,2.9248951,3.0159230792,,-0.0016058648381078733,2.9750159728571433,3.0195647,2.99639808,2
3.0109901,3.0195647,2.9248951,3.101562,2.9248951,3.101562,2.9248951,3.0165345552,,0.00019529283774488704,2.978490747857143,3.0195647,3.0109901,2
3.01299075,3.0195647,2.9248951,3.101562,2.9248951,3.101562,2.9248951,3.0169176202,,0.0017638267109885142,2.9828121728571424,3.0149532,3.0109901,2
3.01492225,3.0195647,2.9248951,3.101562,2.9248951,3.101562,2.9248951,3.0167378552,,0.003126714199017222,2.9878151621428573,3.01492225,3.0109901,2
3.0015,3.0195647,2.957148,3.101562,2.9248951,3.101562,2.9248951,3.0158055511999997,,0.0030881506731250674,2.9932869407142855,3.01492225,3.0015,2
2.9927988,3.0195647,2.96857125,3.101562,2.9248951,3.101562,2.9248951,3.0146677352,,0.0023286316636865756,2.9958334264285713,3.01492225,2.9927988,1
3.00315925,3.0195647,2.96857125,3.101562,2.9248951,3.101562,2.9248951,3.0134567902000002,,0.002533504443600343,2.997946462142857,3.00315925,2.9927988,2
2.9944551,3.0195647,2.96857125,3.101562,2.9248951,3.101562,2.9248951,3.0122762921999997,,0.0019707973116966926,2.999071397857143,3.00315925,2.9927988,1
2.9976045,3.0195647,2.9776648,3.101562,2.9248951,3.101562,2.9248951,3.0110934922,,0.0017587048600717914,3.0011452014285713,3.00315925,2.9944551,1
3.0096348,3.0195647,2.9850648,3.101562,2.9248951,3.101562,2.9248951,3.0100561682,,0.0025321753910203526,3.0034287728571427,3.0096348,2.9944551,2
3.0139758,3.0195647,2.9927988,3.101562,2.9248951,3.101562,2.9248951,3.0091266861999997,,0.0034556047199285622,3.005493844285714,3.0139758,2.9976045,2
3.0053695,3.0195647,2.9927988,3.101562,2.9248951,3.101562,2.9248951,3.0080544101999998,,0.003453166675968511,3.0063083450000003,3.0139758,3.0053695,2
3.008112,3.0195647,2.9927988,3.101562,2.9248951,3.101562,2.9248951,3.0066905082,,0.003630679129550174,3.0071450535714286,3.0139758,3.0053695,2
2.98950078,3.0149532,2.98950078,3.101562,2.9248951,3.101562,2.9248951,3.0045760037999996,,0.0022437248509654673,3.0049976307142856,3.008112,2.98950078,1
2.9863292,3.01492225,2.9863292,3.0881214,2.9248951,3.101562,2.9248951,3.0022713478,,0.0008785067141712233,3.0029530592857143,3.008112,2.9863292,1
2.98839,3.01492225,2.9863292,3.08647377,2.9248951,3.101562,2.9248951,3.0002767198,,-3.672580570057704e-05,3.001338766428572,2.98950078,2.9863292,1
2.9803546,3.01492225,2.9803546,3.08647377,2.9248951,3.101562,2.9248951,2.9982792168000003,,-0.0013943703633696458,2.9990076128571426,2.98839,2.9803546,1
2.9683058,3.0139758,2.9683058,3.061389,2.9248951,3.101562,2.9248951,2.9959158573999995,,-0.0034033195710780895,2.9956778664285713,2.98839,2.9683058,1
2.9808491,3.0139758,2.9683058,3.0415422,2.9248951,3.101562,2.9248951,2.9943050594,,-0.003937893228729283,2.994202802142857,2.9808491,2.9683058,1
2.9708514,3.0139758,2.9683058,3.0415422,2.9248951,3.101562,2.9248951,2.992924145,,-0.0051093797898089655,2.992635130714286,2.9808491,2.9683058,1
2.984251,3.0139758,2.9683058,3.0381879,2.9248951,3.101562,2.9248951,2.9917783210000004,,-0.004900070630657449,2.991284541428571,2.984251,2.9708514,1
2.983816,3.0139758,2.9683058,3.0277204,2.9248951,3.101562,2.9248951,2.9906908830000005,,-0.00471494156715524,2.9905246057142856,2.984251,2.9708514,1
2.985128,3.0139758,2.9683058,3.0277204,2.9248951,3.101562,2.9248951,2.9899763062,,-0.004411504932591903,2.989633427142857,2.985128,2.983816,1
2.993984,3.0139758,2.9683058,3.02058066,2.9248951,3.101562,2.9248951,2.9893015781999996,,-0.003417034578645506,2.9885155128571435,2.993984,2.983816,1
2.994825,3.008112,2.9683058,3.02058066,2.9248951,3.101562,2.9248951,2.9890045932000002,,-0.002531862254856243,2.9871475985714286,2.994825,2.985128,1
3.0131374,3.0131374,2.9683058,3.02058066,2.9248951,3.101562,2.9248951,2.9892110088000003,,-0.00034867981023678496,2.9877024485714285,3.0131374,2.993984,2
3.00871555,3.0131374,2.9683058,3.02058066,2.9248951,3.101562,2.9248951,2.9893323158,,0.0010130241541825846,2.987745559285714,3.0131374,2.994825,2
3.01252005,3.0131374,2.9683058,3.02058066,2.9248951,3.101562,2.9248951,2.9893436288,,0.0023718346772558796,2.9893897928571427,3.0131374,3.00871555,2
3.01845735,3.01845735,2.9683058,3.0195647,2.9248951,3.101562,2.9248951,2.9893011626000003,,0.0038830311306350396,2.9916846607142857,3.01845735,3.00871555,2
2.97469485,3.01845735,2.9683058,3.0195647,2.9248951,3.101562,2.9248951,2.9885903675999996,,0.0015317402478909337,2.990706435714286,3.01845735,2.97469485,1
2.979998,3.01845735,2.9683058,3.0195647,2.9248951,3.101562,2.9248951,2.9881442476,,9.514835687607359e-05,2.9906809642857146,3.01845735,2.97469485,1
2.96868,3.01845735,2.96868,3.0195647,2.9248951,3.101562,2.9248951,2.9875629736000002,,-0.0019343313110913307,2.990707692857143,2.979998,2.96868,1
2.98398205,3.01845735,2.96868,3.0195647,2.9248951,3.101562,2.9248951,2.9873560115999997,,-0.0022816594690593384,2.990931475,2.98398205,2.96868,1
2.9965185,3.01845735,2.96868,3.0195647,2.9248951,3.101562,2.9248951,2.9874369396000002,,-0.0015277221629768079,2.9927648392857145,2.9965185,2.96868,1
3.0044301,3.01845735,2.96868,3.0195647,2.9248951,3.101562,2.9248951,2.9878127639999996,,-0.00028849581589796003,2.9942062035714287,3.0044301,2.98398205,2
3.004428,3.01845735,2.96868,3.0195647,2.9248951,3.101562,2.9248951,2.9886781240000007,,0.0006855281975215455,2.9956784892857145,3.0044301,2.9965185,2
3.01163,3.01845735,2.96868,3.0195647,2.9248951,3.101562,2.9248951,2.989990264,,0.0020153586559268355,2.9975714892857144,3.01163,3.004428,2
3.01647825,3.01845735,2.96868,3.0195647,2.9248951,3.101562,2.9248951,2.9910729640000007,,0.0034210365517610697,2.999178221428571,3.01647825,3.004428,2
3.00915815,3.01845735,2.96868,3.0195647,2.9248951,3.101562,2.9248951,2.992206311,,0.003899425369844778,3.0002020178571427,3.01647825,3.00915815,2
3.0171345,3.01845735,2.96868,3.0195647,2.9248951,3.101562,2.9248951,2.993651393,,0.0048660835564362515,3.000487525,3.0171345,3.00915815,2
2.9902966,3.01845735,2.96868,3.0195647,2.957148,3.101562,2.9248951,2.9949594229999996,,0.0034270677931509397,2.999171885714286,3.0171345,2.9902966,1
