Close,Max_10,Min_10,Max_21,Min_21,Max_50,Min_50,Max_100,Min_100,Max_200,Min_200,MA_10,MA_50,MA_200,Pivot_Points,RSI,BBands,buy,sell
40.806,40.806,40.181,40.806,40.022,40.806,40.022,40.806,39.328,,,40.500099999999996,40.41382,,40.806,73.33804809052296,40.3591,0,1
40.68,40.806,40.245,40.806,40.022,40.806,40.022,40.806,39.328,,,40.55,40.41446,,40.806,71.36958017894005,40.36555,0,1
40.534,40.806,40.245,40.806,40.022,40.806,40.022,40.806,39.328,,,40.5663,40.41546,,40.806,63.69509043927639,40.36885,1,0
40.337,40.806,40.245,40.806,40.022,40.806,40.022,40.806,39.328,,,40.5731,40.408699999999996,,40.68,59.505129752565004,40.3746,1,0
40.359,40.806,40.337,40.806,40.022,40.806,40.022,40.806,39.328,,,40.5845,40.40388,,40.534,57.39682539682551,40.382850000000005,1,0
40.52,40.806,40.337,40.806,40.022,40.806,40.022,40.806,39.328,,,40.600300000000004,40.40078,,40.52,60.08328375966701,40.3947,1,0
40.478,40.806,40.337,40.806,40.022,40.806,40.022,40.806,39.328,,,40.5877,40.39422,,40.52,53.48988910632743,40.4113,1,0
40.732,40.806,40.337,40.806,40.022,40.806,40.022,40.806,39.328,,,40.595,40.396300000000004,,40.732,63.7388724035609,40.44494999999999,0,0
40.507,40.806,40.337,40.806,40.022,40.806,40.022,40.806,39.328,,,40.566700000000004,40.39404,,40.732,56.94591728525984,40.464800000000004,1,0
40.494,40.806,40.337,40.806,40.022,40.806,40.022,40.806,39.328,,,40.5447,40.39364,,40.732,53.70370370370367,40.4884,1,0
40.446,40.732,40.337,40.806,40.126,40.806,40.022,40.806,39.328,,,40.5087,40.392,,40.507,45.025188916876516,40.5044,1,0
40.571,40.732,40.337,40.806,40.181,40.806,40.022,40.806,39.613,,,40.4978,40.394800000000004,,40.571,47.346200241254486,40.5239,1,0
40.553,40.732,40.337,40.806,40.245,40.806,40.022,40.806,39.613,,,40.4997,40.40076,,40.571,42.330097087378554,40.533,1,0
40.765,40.765,40.359,40.806,40.245,40.806,40.022,40.806,39.613,,,40.5425,40.407959999999996,,40.765,51.51695419393225,40.5578,0,0
40.613,40.765,40.446,40.806,40.245,40.806,40.022,40.806,39.613,,,40.567899999999995,40.41348,,40.765,44.45720850086163,40.5762,1,0
40.698,40.765,40.446,40.806,40.337,40.806,40.022,40.806,39.613,,,40.5857,40.423159999999996,,40.765,50.5294117647059,40.593,0,0
40.98,40.98,40.446,40.98,40.337,40.98,40.022,40.98,39.613,,,40.63590000000001,40.43636,,40.98,62.14596949891063,40.6118,0,0
41.45,41.45,40.446,41.45,40.337,41.45,40.022,41.45,39.613,,,40.7077,40.45992,,41.45,76.38691322901836,40.651349999999994,0,0
41.53,41.53,40.446,41.53,40.337,41.53,40.022,41.53,39.613,,,40.809999999999995,40.487179999999995,,41.53,77.01892016612817,40.68835,0,0
41.4,41.53,40.446,41.53,40.337,41.53,40.022,41.53,39.613,,,40.900600000000004,40.51272,,41.53,70.59925093632938,40.72265,0,0
41.242,41.53,40.553,41.53,40.337,41.53,40.022,41.53,39.613,,,40.980199999999996,40.53338,,41.53,66.96269982237993,40.74445,0,0
41.231,41.53,40.553,41.53,40.337,41.53,40.022,41.53,39.613,,,41.0462,40.5513,,41.4,62.41911398705825,40.772,0,0
41.319,41.53,40.613,41.53,40.337,41.53,40.022,41.53,39.613,,,41.1228,40.56324,,41.319,71.68803418803424,40.81125,0,0
41.616,41.616,40.613,41.616,40.337,41.616,40.022,41.616,39.613,,,41.207899999999995,40.584759999999996,,41.616,76.02040816326523,40.8752,0,0
41.5,41.616,40.698,41.616,40.359,41.616,40.022,41.616,39.613,,,41.2966,40.60838,,41.616,73.69604316546763,40.932249999999996,0,0
41.404,41.616,40.98,41.616,40.446,41.616,40.022,41.616,39.846,,,41.367200000000004,40.62978,,41.616,68.97494305239192,40.97645,0,0
41.419,41.616,41.231,41.616,40.446,41.616,40.022,41.616,39.852,,,41.4111,40.64928,,41.5,69.75364963503655,41.0235,0,0
41.513,41.616,41.231,41.616,40.446,41.616,40.022,41.616,39.852,,,41.4174,40.671,,41.513,68.03278688524593,41.06255,0,0
41.328,41.616,41.231,41.616,40.446,41.616,40.022,41.616,39.852,,,41.397200000000005,40.687599999999996,,41.513,66.96725201708611,41.1036,0,0
41.478,41.616,41.231,41.616,40.446,41.616,40.022,41.616,39.852,,,41.404999999999994,40.7072,,41.513,67.95580110497255,41.1528,0,0
41.637,41.637,41.231,41.637,40.446,41.637,40.022,41.637,40.022,,,41.444500000000005,40.73032,,41.637,66.03221083455364,41.21235,0,1
41.412,41.637,41.319,41.637,40.553,41.637,40.022,41.637,40.022,,,41.4626,40.74754,,41.637,48.94678492239456,41.2544,0,0
41.201,41.637,41.201,41.637,40.553,41.637,40.022,41.637,40.022,,,41.4508,40.7622,,41.637,41.49870801033582,41.2868,0,0
41.182,41.637,41.182,41.637,40.613,41.637,40.022,41.637,40.022,,,41.4074,40.7814,,41.412,44.02412280701757,41.30765,0,0
41.611,41.637,41.182,41.637,40.613,41.637,40.022,41.637,40.022,,,41.4185,40.809740000000005,,41.611,58.806682577565745,41.357549999999996,0,0
41.614,41.637,41.182,41.637,40.698,41.637,40.022,41.637,40.022,,,41.439499999999995,40.83636,,41.614,59.17585050311452,41.40335,0,0
41.396,41.637,41.182,41.637,40.98,41.637,40.022,41.637,40.022,,,41.4372,40.86136,,41.614,51.73658096526837,41.42415,0,0
41.446,41.637,41.182,41.637,41.182,41.637,40.022,41.637,40.022,,,41.4305,40.8891,,41.614,45.68527918781715,41.423950000000005,0,0
41.446,41.637,41.182,41.637,41.182,41.637,40.022,41.637,40.022,,,41.4423,40.91582,,41.446,48.543689320388275,41.41975,0,0
41.446,41.637,41.182,41.637,41.182,41.637,40.126,41.637,40.022,,,41.4391,40.944300000000005,,41.446,51.194539249146615,41.42205,0,0
41.525,41.614,41.182,41.637,41.182,41.637,40.181,41.637,40.022,,,41.4279,40.97228,,41.525,52.908891328210835,41.4362,0,0
