Close,Max_14,Min_14,Max_50,Min_50,Max_90,Min_90,MA_50,MA_200,MACD,ATR,Pivot_Points,Bearish_Candlestick_Patterns,buy,sell,Return_Since_Last_Buy,Days_Since_Last_Buy
4.4521,4.4758,4.4521,4.4758,4.4118,4.4758,4.3075,4.448652,4.386754,0.003424424206794008,4.4647,4.461,4.4521,0,1,0.031438235566675916,86
4.4618,4.4758,4.4521,4.4758,4.4118,4.4758,4.3075,4.449421999999999,4.386424,0.0031615723285094433,4.464257142857143,4.4618,4.4521,0,1,0.03368547863960718,87
4.4543,4.4758,4.4521,4.4758,4.4118,4.4758,4.3075,4.450178,4.386153500000001,0.0023213143346572096,4.4627928571428575,4.4618,4.4521,0,1,0.031947919562598494,90
4.4544,4.4758,4.4521,4.4758,4.4148,4.4758,4.3075,4.45103,4.3859010000000005,0.0016445160279676685,4.461335714285714,4.4618,4.4543,0,1,0.031971087016958555,91
4.4606,4.4758,4.4521,4.4758,4.4148,4.4758,4.3075,4.451794,4.385762,0.0015901069155708214,4.460957142857143,4.4606,4.4543,0,1,0.03340746918728583,92
4.4574,4.4758,4.4521,4.4758,4.4148,4.4758,4.3142,4.452578,4.3856150000000005,0.0012740871618062144,4.460307142857142,4.4606,4.4544,0,1,0.03266611064776203,93
4.4558,4.4758,4.4521,4.4758,4.4148,4.4758,4.3164,4.453184,4.3855675,0.0008843384981798152,4.459721428571428,4.4606,4.4558,0,1,0.03229543137800023,94
4.4588,4.4758,4.4521,4.4758,4.4148,4.4758,4.3164,4.453722,4.3855755,0.0008082181662993904,4.4600357142857145,4.4588,4.4558,0,1,0.0329904550088037,97
4.4609,4.4758,4.4521,4.4758,4.4148,4.4758,4.3164,4.453976,4.385543999999999,0.0009068906337290628,4.459985714285714,4.4609,4.4558,0,1,0.03347697155036601,98
4.4646,4.4646,4.4521,4.4758,4.4148,4.4758,4.3164,4.454246,4.385481,0.0012690198816160958,4.459185714285714,4.4646,4.4588,0,1,0.03433416736169032,99
4.4705,4.4705,4.4521,4.4758,4.4148,4.4758,4.3164,4.454342,4.3854735,0.0020089328834460574,4.459635714285715,4.4705,4.4609,0,1,0.03570104716893721,100
4.4575,4.4705,4.4521,4.4758,4.4148,4.4758,4.3164,4.45483,4.385465,0.0015287059431887684,4.459264285714285,4.4705,4.4575,0,1,0.03268927810212209,101
4.4673,4.4705,4.4521,4.4758,4.4148,4.4758,4.3164,4.45544,4.3855115,0.0019168049963402822,4.459785714285714,4.4705,4.4575,0,1,0.03495968862941341,104
