Close,Max_14,Min_14,Max_50,Min_50,Max_90,Min_90,MA_50,MA_200,MACD,ATR,Pivot_Points,Bearish_Candlestick_Patterns,label
0.77723,0.77723,0.74286,0.77723,0.71199,,,0.7344117999999998,,0.010626440070998777,0.7568214285714285,0.77723,0.7686,0
0.7846,0.7846,0.74286,0.7846,0.71199,,,0.7356792,,0.011738697041927315,0.7597521428571429,0.7846,0.7686,1
0.78798,0.78798,0.74459,0.78798,0.71199,,,0.7370388,,0.012745978748017417,0.762975,0.78798,0.77723,1
0.78227,0.78798,0.74845,0.78798,0.71199,,,0.7382635999999999,,0.012934407677312909,0.7656664285714285,0.78798,0.78227,0
0.78313,0.78798,0.7485,0.78798,0.71199,,,0.7394749999999999,,0.013003240511634817,0.7681435714285715,0.78798,0.78227,0
0.78252,0.78798,0.74862,0.78798,0.71199,,,0.7407121999999999,,0.012860323324717315,0.7705735714285715,0.78313,0.78227,0
0.78341,0.78798,0.74917,0.78798,0.71199,,,0.74196,,0.012672791929557281,0.7730585714285715,0.78341,0.78252,0
0.78811,0.78811,0.75894,0.78811,0.71199,,,0.7433714,,0.012756375116488305,0.77584,0.78811,0.78252,1
0.78742,0.78811,0.75894,0.78811,0.71199,,,0.7448067999999999,,0.012621445988112434,0.777265,0.78811,0.78341,0
0.78826,0.78826,0.75894,0.78826,0.71199,,,0.7461946,,0.012438906688238327,0.7790864285714285,0.78826,0.78742,1
0.78809,0.78826,0.75894,0.78826,0.71199,,,0.7475771999999999,,0.012140576391319935,0.7807585714285715,0.78826,0.78742,1
0.7908,0.7908,0.7686,0.7908,0.71199,,,0.7489972,,0.011984670017479937,0.7830342857142857,0.7908,0.78809,1
0.78357,0.7908,0.7686,0.7908,0.71199,,,0.7502715999999999,,0.01114919157623806,0.7839992857142857,0.7908,0.78357,0
0.77705,0.7908,0.77705,0.7908,0.71199,,,0.7514736000000001,,0.009847444175535847,0.784602857142857,0.7908,0.77705,0
0.79163,0.79163,0.77705,0.79163,0.71199,,,0.7530642000000001,,0.009878411947914056,0.7856314285714285,0.79163,0.77705,1
0.7834,0.79163,0.77705,0.79163,0.71199,,,0.7543418,,0.00913357573598339,0.7855457142857142,0.79163,0.77705,0
0.79491,0.79491,0.77705,0.79491,0.71735,,,0.7560002,,0.009364104906282922,0.7860407142857142,0.79491,0.7834,1
0.80037,0.80037,0.77705,0.80037,0.71735,,,0.7576160000000001,,0.00987356103792747,0.7873335714285714,0.80037,0.7834,1
0.79912,0.80037,0.77705,0.80037,0.71735,,,0.7591341999999999,,0.010060473265991687,0.7884757142857143,0.80037,0.79491,1
0.79333,0.80037,0.77705,0.80037,0.71735,,,0.7605652,,0.009630384860446761,0.7892478571428571,0.80037,0.79333,1
0.79497,0.80037,0.77705,0.80037,0.71735,,,0.7620323999999999,,0.009314499245157148,0.7900735714285714,0.79912,0.79333,1
0.79662,0.80037,0.77705,0.80037,0.71971,,,0.7636178,,0.009092486307307301,0.7906814285714285,0.79662,0.79333,1
0.80301,0.80301,0.77705,0.80301,0.72407,,,0.7652838,,0.009324670059051132,0.7917949999999999,0.80301,0.79497,2
0.80149,0.80301,0.77705,0.80301,0.72407,,,0.7667554,,0.009279062798348336,0.79274,0.80301,0.79662,1
0.80138,0.80301,0.77705,0.80301,0.73142,,,0.7683016,,0.009128811379867874,0.7936892857142857,0.80301,0.80138,1
0.80726,0.80726,0.77705,0.80726,0.73142,,,0.7697654,,0.00937612082259831,0.7948649999999999,0.80726,0.80138,2
0.79356,0.80726,0.77705,0.80726,0.73249,,,0.7710082,,0.00837015390938034,0.7955785714285714,0.80726,0.79356,1
0.79471,0.80726,0.7834,0.80726,0.73249,,,0.7722024000000001,,0.007578354716296309,0.7968400000000001,0.80726,0.79356,1
0.79543,0.80726,0.7834,0.80726,0.73249,,,0.7733188,,0.006929072103865397,0.7971114285714286,0.79543,0.79356,1
0.8011,0.80726,0.79333,0.80726,0.73249,,,0.7746379999999999,,0.006793718808042137,0.7983757142857143,0.8011,0.79471,1
0.80189,0.80726,0.79333,0.80726,0.73249,,,0.7758735999999999,,0.006673271424613159,0.7988742857142858,0.80189,0.79543,1
0.79676,0.80726,0.79333,0.80726,0.73249,,,0.7769790000000001,,0.006093624370079209,0.7986164285714284,0.80189,0.79676,1
0.79944,0.80726,0.79333,0.80726,0.73599,,,0.7783180000000001,,0.005783831100913406,0.7986392857142857,0.80189,0.79676,1
0.78822,0.80726,0.78822,0.80726,0.73859,,,0.7793626,,0.004580160236456909,0.7982742857142858,0.79944,0.78822,1
0.79389,0.80726,0.78822,0.80726,0.74286,0.80726,0.71199,0.7804686,,0.004037225396937405,0.7981971428571429,0.79944,0.78822,1
0.79615,0.80726,0.78822,0.80726,0.74286,0.80726,0.71199,0.7815043999999999,,0.003746125731821648,0.7981635714285715,0.79615,0.78822,1
0.79241,0.80726,0.78822,0.80726,0.74286,0.80726,0.71199,0.7824751999999999,,0.003177017723747344,0.7974064285714285,0.79615,0.79241,1
0.79574,0.80726,0.78822,0.80726,0.74286,0.80726,0.71199,0.7835186000000001,,0.0029605710766947846,0.7969957142857143,0.79615,0.79241,1
0.79329,0.80726,0.78822,0.80726,0.74459,0.80726,0.71199,0.7845272,,0.002561810073144266,0.7964178571428572,0.79574,0.79241,1
0.79926,0.80189,0.78822,0.80726,0.74845,0.80726,0.71199,0.7856206,,0.0026964353829191934,0.7958464285714287,0.79926,0.79329,1
0.79389,0.80189,0.78822,0.80726,0.7485,0.80726,0.71199,0.7865294,,0.002342806376242512,0.79587,0.79926,0.79329,1
0.79842,0.80189,0.78822,0.80726,0.74862,0.80726,0.71199,0.7875278,,0.002400415486381813,0.7961349999999999,0.79926,0.79389,1
0.7919,0.80189,0.78822,0.80726,0.74917,0.80726,0.71199,0.7883934,,0.001898081706731669,0.7958828571428571,0.79842,0.7919,1
0.78256,0.80189,0.78256,0.80726,0.75894,0.80726,0.71199,0.7890612,,0.0007378135693222321,0.7945585714285714,0.79842,0.78256,1
0.78586,0.79944,0.78256,0.80726,0.75894,0.80726,0.71199,0.7894289999999999,,8.361131272716094e-05,0.7934135714285714,0.7919,0.78256,1
0.78502,0.79944,0.78256,0.80726,0.75894,0.80726,0.71199,0.7898742,,-0.0004969016952915961,0.7925750000000001,0.78586,0.78256,1
0.78346,0.79926,0.78256,0.80726,0.75894,0.80726,0.71199,0.7902498,,-0.0010705013261290697,0.7914335714285715,0.78586,0.78346,1
0.78784,0.79926,0.78256,0.80726,0.7686,0.80726,0.71199,0.7908278,,-0.0011583015915872519,0.7914064285714285,0.78784,0.78346,1
0.78525,0.79926,0.78256,0.80726,0.7686,0.80726,0.71199,0.7911315999999999,,-0.001420500641828415,0.7907892857142856,0.78784,0.78346,1
0.78559,0.79926,0.78256,0.80726,0.77705,0.80726,0.71199,0.7914713999999999,,-0.0015826166995178692,0.7900349999999999,0.78784,0.78525,1
0.79301,0.79926,0.78256,0.80726,0.77705,0.80726,0.71199,0.791787,,-0.0010996863549780356,0.7900778571428572,0.79301,0.78525,1
0.79186,0.79926,0.78256,0.80726,0.77705,0.80726,0.71199,0.7919322,,-0.000800527978429999,0.7898007142857144,0.79301,0.78559,1
0.79538,0.79926,0.78256,0.80726,0.77705,0.80726,0.71199,0.7920802,,-0.00027622408821792455,0.78995,0.79538,0.79186,1
0.79375,0.79842,0.78256,0.80726,0.77705,0.80726,0.71199,0.7923098000000001,,7.67467577400538e-06,0.7895564285714285,0.79538,0.79186,1
0.79617,0.79842,0.78256,0.80726,0.77705,0.80726,0.71199,0.7925706000000001,,0.0004230634546762424,0.7897192857142857,0.79617,0.79375,1
0.78852,0.79617,0.78256,0.80726,0.77705,0.80726,0.71199,0.7926905999999999,,0.00013343285746669764,0.7890121428571428,0.79617,0.78852,1
0.7933,0.79617,0.78256,0.80726,0.77705,0.80726,0.71735,0.7928884,,0.0002863042373455471,0.7891121428571429,0.79617,0.78852,1
0.79143,0.79617,0.78346,0.80726,0.77705,0.80726,0.71735,0.7929548,,0.0002536387459418643,0.7897457142857143,0.7933,0.78852,1
0.79427,0.79617,0.78346,0.80726,0.77705,0.80726,0.71735,0.7930918,,0.0004517083609851813,0.7903464285714286,0.79427,0.79143,1
0.79824,0.79824,0.78346,0.80726,0.77705,0.80726,0.71735,0.7932914,,0.0009184385908796999,0.7912907142857142,0.79824,0.79143,1
0.79451,0.79824,0.78525,0.80726,0.77705,0.80726,0.71735,0.7934198000000001,,0.0009760940292201647,0.79208,0.79824,0.79427,1
0.79322,0.79824,0.78525,0.80726,0.77705,0.80726,0.71971,0.7934682,,0.0009072361073589885,0.7924642857142857,0.79824,0.79322,1
0.79815,0.79824,0.78559,0.80726,0.77705,0.80726,0.72407,0.7937598,,0.001236225073338315,0.7933857142857142,0.79815,0.79322,1
0.79323,0.79824,0.78852,0.80726,0.78256,0.80726,0.72407,0.7940834,,0.0010874132937114256,0.7939314285714286,0.79815,0.79322,1
0.7995,0.7995,0.78852,0.80726,0.78256,0.80726,0.73142,0.7942408000000001,,0.0014586016339614982,0.7943950000000001,0.7995,0.79323,1
0.79546,0.7995,0.78852,0.80726,0.78256,0.80726,0.73142,0.794482,,0.0014105172665339616,0.7946521428571428,0.7995,0.79323,1
