Close,Max_14,Min_14,Max_50,Min_50,Max_90,Min_90,MA_50,MA_200,MACD,ATR,Pivot_Points,Bearish_Candlestick_Patterns,label,Return_Since_Last_Buy,Days_Since_Last_Buy
24.554,24.586,24.149,24.586,23.503,24.586,21.527,23.930400000000006,,0.21691275224284112,24.37628571428571,24.58,24.554,0,-0.00040709982087614246,1
24.504,24.586,24.149,24.586,23.503,24.586,21.527,23.94536,,0.21109644916407433,24.399285714285714,24.564,24.504,0,-0.002036328093182258,3
24.581,24.586,24.149,24.586,23.503,24.586,21.527,23.9608,,0.21027630915462225,24.413000000000004,24.581,24.504,0,0.0031423441070844832,1
24.536,24.586,24.149,24.586,23.503,24.586,21.527,23.97234,,0.20364769451297704,24.42607142857143,24.581,24.504,0,-0.0018306822342458872,1
24.736,24.736,24.149,24.736,23.503,24.736,21.527,23.99114,,0.212087979970228,24.436785714285715,24.736,24.536,0,0.008151287903488721,1
24.724,24.736,24.149,24.736,23.503,24.736,21.527,24.00586,,0.21532651723764573,24.47457142857143,24.736,24.536,0,-0.0004851228978007946,1
24.964,24.964,24.149,24.964,23.503,24.964,21.527,24.02804,,0.23455526846154484,24.5275,24.964,24.724,0,0.009707167125060607,3
25.04,25.04,24.247,25.04,23.503,25.04,21.527,24.051899999999996,,0.2530102129422467,24.59114285714286,25.04,24.724,0,0.0030443839128345023,1
25.055,25.055,24.31,25.055,23.503,25.055,21.527,24.073800000000002,,0.26578248895485146,24.648857142857143,25.055,24.964,0,0.0005990415335463486,1
25.179,25.179,24.409,25.179,23.503,25.179,21.527,24.098320000000005,,0.28265213552934654,24.71092857142857,25.179,25.04,0,0.004949111953701808,1
25.183,25.183,24.504,25.183,23.503,25.183,21.527,24.1248,,0.2929670764577459,24.766214285714284,25.183,25.055,0,0.00015886254418369817,1
25.084,25.183,24.504,25.183,23.503,25.183,21.69,24.150040000000004,,0.28981249084372607,24.806,25.183,25.084,0,-0.003931223444387094,3
25.009,25.183,24.504,25.183,23.503,25.183,21.69,24.1727,,0.2780553369769727,24.83664285714286,25.183,25.009,0,-0.0029899537553818886,1
25.06,25.183,24.504,25.183,23.503,25.183,21.827,24.1992,,0.269743545919237,24.872071428571427,25.084,25.009,0,0.0020392658642887913,1
25.166,25.183,24.504,25.183,23.503,25.183,22.038,24.226820000000004,,0.2686132988407337,24.915785714285715,25.166,25.009,0,0.004229848363926642,1
25.245,25.245,24.536,25.245,23.503,25.245,22.047,24.256079999999997,,0.2709686517126677,24.968714285714288,25.245,25.06,1,0.0031391560041325846,1
25.479,25.479,24.536,25.479,23.503,25.479,22.047,24.29174,,0.28839271847315473,25.032857142857143,25.479,25.166,1,0.012437415560677057,4
25.425,25.479,24.724,25.479,23.503,25.479,22.047,24.326459999999997,,0.294449833815726,25.09635714285714,25.479,25.245,1,0.010291663355320684,5
25.45,25.479,24.724,25.479,23.503,25.479,22.105,24.3621,,0.29783418533693506,25.147357142857143,25.479,25.425,1,0.011285067154096754,6
25.5,25.5,24.964,25.5,23.503,25.5,22.307,24.4004,,0.30108022501495313,25.202785714285714,25.5,25.425,1,0.013271874751649036,7
25.504,25.504,25.009,25.504,23.503,25.504,22.461,24.4392,,0.300511393138585,25.241357142857144,25.504,25.45,1,0.01343081935945327,8
25.851,25.851,25.009,25.851,23.503,25.851,22.546,24.480459999999997,,0.32432200755865637,25.299285714285713,25.851,25.5,2,0.027219264086465817,11
25.869,25.869,25.009,25.869,23.503,25.869,22.611,24.522180000000002,,0.3407169674882411,25.357428571428567,25.869,25.504,2,0.027934514821584655,12
25.73,25.869,25.009,25.869,23.503,25.869,22.735,24.560939999999995,,0.3385908880314972,25.396785714285716,25.869,25.73,1,0.022411189700389415,13
25.709,25.869,25.009,25.869,23.503,25.869,22.798,24.5991,,0.3313913569695863,25.434357142857145,25.869,25.709,1,0.021576730509417438,14
24.929,25.869,24.929,25.869,23.504,25.869,22.798,24.62762,,0.25975193682740993,25.423285714285715,25.73,24.929,1,-0.009417468012397753,15
24.709,25.869,24.709,25.869,23.504,25.869,22.798,24.65152,,0.1831141924216908,25.401857142857143,25.709,24.709,1,-0.018159421441627622,18
24.626,25.869,24.626,25.869,23.523,25.869,22.798,24.67396,,0.11436252153490756,25.370857142857144,24.929,24.626,1,-0.0214575220535643,19
24.608,25.869,24.608,25.869,23.523,25.869,22.798,24.69466,,0.0577580782870335,25.331,24.709,24.608,1,-0.022172772788683136,20
24.633,25.869,24.608,25.869,23.523,25.869,22.798,24.71518,,0.014745958041125107,25.287285714285712,24.633,24.608,1,-0.021179368989907067,21
24.604,25.869,24.604,25.869,23.523,25.869,23.01,24.734520000000003,,-0.021434431986765645,25.224785714285712,24.633,24.604,1,-0.02233171739648737,22
24.604,25.869,24.604,25.869,23.523,25.869,23.01,24.753619999999998,,-0.04953662437914019,25.166142857142855,24.633,24.604,1,-0.02233171739648737,25
24.587,25.869,24.587,25.869,23.523,25.869,23.01,24.77064,,-0.07234561700132147,25.1045,24.604,24.587,1,-0.023007231979655113,26
24.667,25.869,24.587,25.869,23.783,25.869,23.01,24.793520000000004,,-0.08300969250871404,25.044999999999998,24.667,24.587,1,-0.019828339823571437,27
24.719,25.869,24.587,25.869,23.993,25.869,23.01,24.812240000000003,,-0.08627060987195634,24.98892857142857,24.719,24.587,1,-0.01776205992211711,28
23.988,25.869,23.988,25.869,23.988,25.869,23.029,24.81214,,-0.1461557091181227,24.85585714285714,24.719,23.988,1,-0.046809186998331115,29
23.9,25.73,23.9,25.869,23.9,25.869,23.264,24.8085,,-0.19842858506178018,24.71521428571429,24.719,23.9,1,-0.050305968370023116,32
23.731,25.709,23.731,25.869,23.731,25.869,23.282,24.79948,,-0.25060330456108915,24.57242857142857,23.988,23.731,1,-0.05702137804974961,33
23.422,24.929,23.422,25.869,23.422,25.869,23.336,24.780140000000003,,-0.31327462833335673,24.409071428571426,23.9,23.422,1,-0.06929984900262258,34
22.518,24.719,22.518,25.869,22.518,25.869,22.518,24.74344,,-0.4309199717066896,24.236857142857144,23.731,22.518,0,-0.10522133036636731,35
22.455,24.719,22.455,25.869,22.455,25.869,22.455,24.70082,,-0.5232071213956928,24.075857142857142,23.422,22.455,0,-0.002797761790567652,1
22.476,24.719,22.455,25.869,22.455,25.869,22.455,24.66644,,-0.5878741803099174,23.922285714285714,22.518,22.455,0,0.0009352037408149988,3
22.44,24.719,22.44,25.869,22.44,25.869,22.44,24.63078,,-0.6347116289713775,23.76742857142857,22.476,22.44,0,-0.0016017084890548948,1
22.63,24.719,22.44,25.869,22.44,25.869,22.44,24.6004,,-0.6490177596437867,23.624357142857143,22.63,22.44,0,0.008467023172905423,1
23.025,24.719,22.44,25.869,22.44,25.869,22.44,24.57596,,-0.6213200812857735,23.511571428571433,23.025,22.44,0,0.01745470614228898,1
23.118,24.719,22.44,25.869,22.44,25.869,22.44,24.55212,,-0.5851202468880636,23.405428571428576,23.118,22.63,0,0.004039087947882735,1
23.356,24.719,22.44,25.869,22.44,25.869,22.44,24.531060000000004,,-0.5311047612842934,23.3175,23.356,23.025,0,0.010295008218704174,3
23.046,24.719,22.44,25.869,22.44,25.869,22.44,24.50144,,-0.5074618051983286,23.201714285714285,23.356,23.046,0,-0.01327282068847415,1
22.8,23.988,22.44,25.869,22.44,25.869,22.44,24.465840000000004,,-0.5027790127640444,23.06464285714286,23.356,22.8,0,-0.010674303566779427,1
22.667,23.9,22.44,25.869,22.44,25.869,22.44,24.4279,,-0.5039901695432896,22.970285714285716,23.046,22.667,0,-0.005833333333333295,1
22.724,23.731,22.44,25.869,22.44,25.869,22.44,24.391299999999998,,-0.49464859528722016,22.886285714285712,22.8,22.667,0,0.0025146689019278513,1
22.742,23.422,22.44,25.869,22.44,25.869,22.44,24.35606,,-0.48025677961323865,22.815642857142855,22.742,22.667,0,0.0007921140644253072,3
22.667,23.356,22.44,25.869,22.44,25.869,22.44,24.317780000000003,,-0.4694910348018482,22.761714285714284,22.742,22.667,0,-0.0032978629847858275,1
22.454,23.356,22.44,25.869,22.44,25.869,22.44,24.27614,,-0.4726974622595712,22.757142857142856,22.742,22.454,0,-0.009396920633520137,1
22.322,23.356,22.322,25.869,22.322,25.869,22.322,24.22786,,-0.4803526693873046,22.747642857142857,22.667,22.322,0,-0.0058786853121938825,1
22.275,23.356,22.275,25.869,22.275,25.869,22.275,24.17888,,-0.4846255220442224,22.733285714285717,22.454,22.275,0,-0.0021055460980199175,1
22.799,23.356,22.275,25.869,22.275,25.869,22.275,24.13558,,-0.4406498308546922,22.758928571428573,22.799,22.275,0,0.0235241301907969,4
22.994,23.356,22.275,25.869,22.275,25.869,22.275,24.094660000000005,,-0.3856187356964611,22.784928571428573,22.994,22.275,0,0.008553006710820663,1
22.946,23.356,22.275,25.869,22.275,25.869,22.275,24.05248,,-0.34193774962438184,22.779285714285717,22.994,22.799,0,-0.0020875010872400744,1
23.073,23.356,22.275,25.869,22.275,25.869,22.275,24.010360000000002,,-0.29368697421606527,22.77607142857143,23.073,22.946,0,0.005534733722653137,1
23.053,23.073,22.275,25.869,22.275,25.869,22.275,23.96776,,-0.2541322416401357,22.754428571428573,23.073,22.946,0,-0.0008668140250509068,3
23.303,23.303,22.275,25.869,22.275,25.869,22.275,23.93214,,-0.2003029526801896,22.772785714285714,23.303,23.053,0,0.010844575543313235,1
23.753,23.753,22.275,25.869,22.275,25.869,22.275,23.907020000000003,,-0.1199489177095181,22.840857142857143,23.753,23.053,0,0.019310818349568694,1
23.834,23.834,22.275,25.869,22.275,25.869,22.275,23.8825,,-0.04916499951073661,22.92421428571429,23.834,23.303,0,0.0034100955668757427,1
24.024,24.024,22.275,25.869,22.275,25.869,22.275,23.859659999999998,,0.02200946630894407,23.01707142857143,24.024,23.753,0,0.007971804984476012,1
24.129,24.129,22.275,25.869,22.275,25.869,22.275,23.837340000000005,,0.08589818492768231,23.116142857142854,24.129,23.834,1,0.004370629370629388,3
23.858,24.129,22.275,25.869,22.275,25.869,22.275,23.804920000000003,,0.11335631849019734,23.201214285714283,24.129,23.858,0,-0.006909756909756925,4
23.996,24.129,22.275,25.869,22.275,25.869,22.275,23.77634,,0.1445858383070906,23.311357142857144,24.129,23.858,0,0.005784223321317718,1
24.113,24.129,22.275,25.869,22.275,25.869,22.275,23.7496,,0.1767390422854902,23.439285714285717,24.113,23.858,0,0.004875812635439277,1
24.259,24.259,22.799,25.869,22.275,25.869,22.275,23.72478,,0.2115629024704404,23.581,24.259,23.996,1,0.006054825198025994,1
24.488,24.488,22.946,25.869,22.275,25.869,22.275,23.704459999999997,,0.2547033866327766,23.701642857142854,24.488,24.113,1,0.015551777049724215,4
24.467,24.488,22.946,25.869,22.275,25.869,22.275,23.676779999999997,,0.2839250948895007,23.806857142857144,24.488,24.259,1,0.014680877534939626,5
24.186,24.488,23.053,25.73,22.275,25.869,22.275,23.64312,,0.2811680276275119,23.89542857142857,24.488,24.186,1,0.003027412599012997,6
24.052,24.488,23.053,25.709,22.275,25.869,22.275,23.609560000000002,,0.2651142794578334,23.96535714285714,24.467,24.052,0,-0.002529755733421803,7
24.267,24.488,23.303,24.929,22.275,25.869,22.275,23.58072,,0.2666663083339209,24.052071428571427,24.267,24.052,1,0.008938965574588386,1
24.358,24.488,23.753,24.719,22.275,25.869,22.275,23.5693,,0.27210261234414546,24.12742857142857,24.358,24.052,1,0.012722434724763053,4
24.293,24.488,23.834,24.719,22.275,25.869,22.275,23.56098,,0.26807575523142546,24.166,24.358,24.267,1,0.010019956760352555,5
24.299,24.488,23.858,24.719,22.275,25.869,22.275,23.55444,,0.262344448317112,24.199214285714284,24.358,24.293,1,0.010269416264759683,6
24.576,24.576,23.858,24.719,22.275,25.869,22.275,23.553800000000003,,0.27696129391624424,24.238642857142857,24.576,24.293,1,0.021786130051555004,7
24.73,24.73,23.858,24.73,22.275,25.869,22.275,23.55574,,0.2975418846971465,24.281571428571425,24.73,24.299,2,0.028188923998004357,8
24.62,24.73,23.996,24.73,22.275,25.869,22.275,23.55606,,0.3015005596998783,24.336000000000002,24.73,24.576,1,0.023615499750540555,11
24.362,24.73,24.052,24.73,22.275,25.869,22.275,23.551220000000004,,0.28058498530372944,24.362142857142857,24.73,24.362,1,0.012888741061034372,12
23.917,24.73,23.917,24.73,22.275,25.869,22.275,23.53782,,0.22550201407821646,24.348142857142854,24.62,23.917,0,-0.005612838849160071,13
23.968,24.73,23.917,24.73,22.275,25.869,22.275,23.52384,,0.18384439258725038,24.327357142857146,24.362,23.917,0,0.0021323744616799085,1
23.874,24.73,23.874,24.73,22.275,25.869,22.275,23.50694,,0.14161298666028443,24.283500000000004,23.968,23.874,0,-0.003921895861148247,1
23.885,24.73,23.874,24.73,22.275,25.869,22.275,23.504880000000004,,0.10778937248206333,24.24192857142857,23.968,23.874,0,0.0004607522828182452,3
24.028,24.73,23.874,24.73,22.275,25.869,22.275,23.507440000000003,,0.09146842835403035,24.230642857142858,24.028,23.874,0,0.005987021142976643,1
23.977,24.73,23.874,24.73,22.275,25.869,22.275,23.512359999999997,,0.07357061254598207,24.225285714285715,24.028,23.885,0,-0.002122523722323888,1
24.231,24.73,23.874,24.73,22.275,25.869,22.275,23.52854,,0.07897180400638604,24.222714285714286,24.231,23.977,1,0.01059348542353094,1
24.313,24.73,23.874,24.73,22.275,25.869,22.275,23.56444,,0.08884485368041695,24.2195,24.313,23.977,1,0.014013429536639218,2
24.421,24.73,23.874,24.73,22.275,25.869,22.275,23.60376,,0.10418305665944061,24.228642857142855,24.421,24.231,1,0.01851774617341615,5
24.389,24.73,23.874,24.73,22.275,25.869,22.275,23.64202,,0.11246018940187597,24.235071428571427,24.421,24.313,1,0.01718313383659336,6
24.476,24.73,23.874,24.73,22.275,25.869,22.275,23.682740000000003,,0.12460369580233888,24.22792857142857,24.476,24.389,1,0.020811611127330307,7
24.455,24.62,23.874,24.73,22.275,25.869,22.275,23.71924,,0.1310226401810226,24.208285714285715,24.476,24.389,1,0.01993577178129032,8
24.231,24.476,23.874,24.73,22.275,25.869,22.275,23.743360000000003,,0.11668964628761458,24.1805,24.476,24.231,1,0.01059348542353094,9
24.456,24.476,23.874,24.73,22.275,25.869,22.275,23.77012,,0.12207901407725075,24.187214285714283,24.456,24.231,1,0.01997747841681608,12
24.779,24.779,23.874,24.779,22.275,25.869,22.275,23.798579999999998,,0.1506766211594197,24.248785714285713,24.779,24.231,2,0.03344872169162112,13
24.82,24.82,23.874,24.82,22.275,25.869,22.275,23.834060000000004,,0.17463569655246403,24.309642857142855,24.82,24.456,2,0.03515869374817533,14
24.545,24.82,23.885,24.82,22.275,25.869,22.275,23.868959999999998,,0.1694795795920001,24.357571428571426,24.82,24.545,1,0.023689368978604554,15
24.551,24.82,23.977,24.82,22.275,25.869,22.275,23.906640000000003,,0.16398712807491833,24.405142857142856,24.82,24.545,1,0.023939608791758688,16
23.625,24.82,23.625,24.82,22.275,25.869,22.275,23.924660000000003,,0.0839461802700825,24.37635714285714,24.551,23.625,0,-0.014680735705050687,19
24.037,24.82,23.625,24.82,22.275,25.869,22.275,23.950559999999996,23.678865000000002,0.05314548121763352,24.380642857142856,24.551,23.625,0,0.017439153439153397,1
24.101,24.82,23.625,24.82,22.275,25.869,22.275,23.97924,23.690949999999997,0.033513645991721575,24.371357142857143,24.101,23.625,0,0.0026625618837625353,1
24.171,24.82,23.625,24.82,22.275,25.869,22.275,24.01358,23.702460000000002,0.023334702199434787,24.361214285714286,24.171,24.037,0,0.002904443799012501,1
23.913,24.82,23.625,24.82,22.275,25.869,22.275,24.0454,23.71287,-0.005487372876565644,24.324928571428575,24.171,23.913,0,-0.010673948119647475,1
24.054,24.82,23.625,24.82,22.799,25.869,22.275,24.08098,23.724224999999997,-0.016758373316434927,24.301,24.171,23.913,0,0.005896374357044212,3
24.129,24.82,23.625,24.82,22.946,25.869,22.275,24.107580000000002,23.736065,-0.01941504462041621,24.276214285714286,24.129,23.913,0,0.0031179845347968256,1
24.038,24.82,23.625,24.82,22.946,25.869,22.275,24.12846,23.746435,-0.02853448744125231,24.246428571428574,24.129,24.038,0,-0.003771395416304077,1
23.79,24.82,23.625,24.82,23.053,25.869,22.275,24.14534,23.755465,-0.05513764648958741,24.214928571428572,24.129,23.79,0,-0.010316998086363304,1
23.989,24.82,23.625,24.82,23.053,25.869,22.275,24.16366,23.765355,-0.059477584245524184,24.18157142857143,24.038,23.79,0,0.008364859184531384,1
24.077,24.82,23.625,24.82,23.303,25.869,22.275,24.184140000000003,23.774745,-0.05518007013127857,24.131428571428575,24.077,23.79,0,0.0036683479928300874,4
24.288,24.551,23.625,24.82,23.625,25.869,22.275,24.20384,23.784650000000003,-0.03435233035366636,24.09342857142857,24.288,23.989,0,0.008763550276197138,1
24.357,24.551,23.625,24.82,23.625,25.73,22.275,24.21592,23.794745000000002,-0.012138547560905266,24.080000000000002,24.357,24.077,1,0.0028409090909090524,1
24.375,24.375,23.625,24.82,23.625,25.709,22.275,24.22674,23.804215,0.006839641778846328,24.06742857142857,24.375,24.288,1,0.003582015810276669,2
24.14,24.375,23.79,24.82,23.625,24.929,22.275,24.22906,23.81291,0.002884210158665468,24.104214285714285,24.375,24.14,0,-0.006093544137022385,5
24.099,24.375,23.79,24.82,23.625,24.82,22.275,24.22846,23.821075,-0.003518298491432148,24.108642857142854,24.375,24.099,0,-0.00169842584921294,1
24.581,24.581,23.79,24.82,23.625,24.82,22.275,24.242919999999998,23.831135,0.029955728047564634,24.14292857142857,24.581,24.099,1,0.02000082990995474,1
24.593,24.593,23.79,24.82,23.625,24.82,22.275,24.254860000000004,23.841935,0.056797706355354194,24.17307142857143,24.593,24.099,1,0.020498775882816705,2
24.556,24.593,23.79,24.82,23.625,24.82,22.275,24.263720000000003,23.853495000000002,0.07422891207962934,24.218999999999998,24.593,24.556,1,0.018963442466492415,3
24.694,24.694,23.79,24.82,23.625,24.82,22.275,24.27242,23.865634999999997,0.09804847312195619,24.264714285714287,24.694,24.556,1,0.024689821154404698,6
24.726,24.726,23.79,24.82,23.625,24.82,22.275,24.277179999999998,23.879585000000002,0.11814586740729283,24.307357142857143,24.726,24.556,2,0.026017677082036554,7
24.894,24.894,23.79,24.894,23.625,24.894,22.275,24.28572,23.89642,0.1459470068911628,24.3685,24.894,24.694,2,0.03298892070210375,8
24.869,24.894,23.989,24.894,23.625,24.894,22.275,24.29938,23.912000000000003,0.16407101068175933,24.44557142857143,24.894,24.726,2,0.03195153325864142,9
24.963,24.963,24.077,24.963,23.625,24.963,22.275,24.317600000000002,23.928365,0.18389954914240647,24.515142857142855,24.963,24.869,2,0.03585211004606004,10
23.943,24.963,23.943,24.963,23.625,24.963,22.275,24.311120000000003,23.938945000000004,0.11597148612277053,24.505571428571425,24.963,23.943,0,-0.006473297647205229,13
24.036,24.963,23.943,24.963,23.625,24.963,22.275,24.304680000000005,23.948935000000002,0.06884868476980799,24.48757142857143,24.963,23.943,0,0.0038842250344568335,1
24.02,24.963,23.943,24.963,23.625,24.963,22.275,24.299220000000002,23.95798,0.029868157387628713,24.4635,24.036,23.943,0,-0.0006656681644201111,1
24.215,24.963,23.943,24.963,23.625,24.963,22.275,24.297539999999998,23.968180000000004,0.01454303585016703,24.45207142857143,24.215,24.02,0,0.008118234804329737,1
24.324,24.963,23.943,24.963,23.625,24.963,22.275,24.2925,23.979564999999997,0.011065598339619953,24.46521428571429,24.324,24.02,0,0.0045013421432996805,1
24.352,24.963,23.943,24.963,23.625,24.963,22.275,24.284939999999995,23.990800000000004,0.010448624810390328,24.483285714285717,24.352,24.215,0,0.0011511264594638501,3
24.327,24.963,23.943,24.963,23.625,24.963,22.275,24.27908,24.000899999999998,0.007851866349479764,24.465142857142858,24.352,24.324,0,-0.0010266097240472479,1
24.54,24.963,23.943,24.963,23.625,24.963,22.275,24.282639999999997,24.011295,0.02271934201287351,24.461357142857143,24.54,24.327,1,0.00875570353927724,2
24.622,24.963,23.943,24.963,23.625,24.963,22.275,24.29674,24.021675000000002,0.04065004981737985,24.46607142857143,24.622,24.327,1,0.012126443868952116,3
24.573,24.963,23.943,24.963,23.625,24.963,22.275,24.30884,24.031485000000004,0.05032624482299397,24.457428571428572,24.622,24.54,1,0.010112220989024485,6
24.569,24.963,23.943,24.963,23.625,24.963,22.275,24.32274,24.040654999999997,0.05701470250746965,24.446214285714287,24.622,24.569,1,0.009947794631479316,7
24.523,24.963,23.943,24.963,23.625,24.963,22.275,24.335499999999996,24.04901,0.057935691263029554,24.419714285714285,24.573,24.523,1,0.008056891519710525,8
24.546,24.963,23.943,24.963,23.625,24.963,22.275,24.34586,24.057725,0.05983178568675385,24.396642857142858,24.569,24.523,1,0.00900234307559492,9
24.483,24.622,23.943,24.963,23.625,24.963,22.275,24.35598,24.065765000000003,0.05560984501375188,24.362357142857142,24.546,24.483,1,0.006412627944259415,10
24.457,24.622,24.02,24.963,23.625,24.963,22.275,24.360500000000002,24.073565,0.049594252235603875,24.39907142857143,24.546,24.457,1,0.00534385662021618,13
24.452,24.622,24.02,24.963,23.625,24.963,22.275,24.36328,24.081445,0.04391714390816048,24.428785714285713,24.483,24.452,1,0.005138323673284827,14
24.683,24.683,24.215,24.963,23.625,24.963,22.275,24.36852,24.09087,0.05739613716833247,24.47614285714286,24.683,24.452,1,0.01463394582151511,15
24.718,24.718,24.324,24.963,23.625,24.963,22.275,24.375100000000003,24.098975,0.07009453773207142,24.512071428571428,24.718,24.452,1,0.016072676450034868,16
24.877,24.877,24.327,24.963,23.625,24.963,22.275,24.383119999999998,24.107940000000003,0.0919283895956049,24.551571428571428,24.877,24.683,1,0.02260862416245312,17
25.061,25.061,24.327,25.061,23.625,25.061,22.275,24.395239999999998,24.11817,0.12266512949329567,24.602214285714286,25.061,24.718,2,0.030172236609528433,20
25.024,25.061,24.452,25.061,23.625,25.061,22.275,24.4111,24.12824,0.1423971607009662,24.651999999999997,25.061,24.877,2,0.02865129280223616,21
24.509,25.061,24.452,25.061,23.625,25.061,22.799,24.412160000000004,24.135735,0.11515134856223597,24.649785714285713,25.061,24.509,1,0.0074813992683026515,22
24.444,25.061,24.444,25.061,23.625,25.061,22.946,24.40546,24.14281,0.08730746328474126,24.63707142857143,25.024,24.444,1,0.004809470958194489,23
