Close,Max_14,Min_14,Max_50,Min_50,Max_90,Min_90,MA_50,MA_200,MACD,ATR,Pivot_Points,Bearish_Candlestick_Patterns,label,Return_Since_Last_Buy,Days_Since_Last_Buy
29.007,29.007,28.131,29.007,26.883,,,27.7062,,0.36223525636778575,28.535214285714286,29.007,28.865,0,0.0014500258933195784,1
29.03,29.03,28.16,29.03,26.883,,,27.73804,,0.3691349472305525,28.59942857142857,29.03,28.965,0,0.0007929120557106797,1
29.177,29.177,28.278,29.177,26.883,,,27.774900000000002,,0.38206051759619086,28.672071428571428,29.177,29.007,0,0.005063727178780519,1
29.023,29.177,28.278,29.177,26.883,,,27.807660000000002,,0.37554852266788785,28.719214285714283,29.177,29.023,0,-0.005278130033930833,1
29.154,29.177,28.295,29.177,26.883,,,27.84344,,0.37661691954550847,28.781785714285714,29.177,29.023,0,0.004513661578747897,3
29.082,29.177,28.295,29.177,26.883,,,27.88064,,0.3674184621756069,28.82857142857143,29.154,29.023,0,-0.0024696439596624538,1
29.09,29.177,28.475,29.177,26.883,,,27.92002,,0.3566627652370684,28.885357142857142,29.154,29.082,0,0.0002750842445498631,1
29.096,29.177,28.475,29.177,26.883,,,27.95804,,0.34465003669278005,28.923357142857146,29.096,29.082,0,0.00020625644551393012,1
28.832,29.177,28.475,29.177,26.883,,,27.992580000000004,,0.31025088997924755,28.946785714285713,29.096,28.832,0,-0.009073412152873224,1
29.136,29.177,28.661,29.177,26.911,,,28.03764,,0.30401508112984743,28.994,29.136,28.832,0,0.010543840177580414,3
29.215,29.215,28.661,29.215,26.911,,,28.081120000000002,,0.3019669108788392,29.023785714285715,29.215,28.832,0,0.0027114222954420864,1
29.395,29.395,28.832,29.395,26.956,,,28.1308,,0.3112799750881159,29.076214285714286,29.395,29.136,0,0.00616121855211363,1
29.565,29.565,28.832,29.565,27.051,,,28.182979999999997,,0.3285904387838414,29.126214285714287,29.565,29.215,0,0.005783296478993084,1
29.542,29.565,28.832,29.565,27.051,,,28.229339999999997,,0.33657338967041994,29.16742857142857,29.565,29.395,0,-0.0007779468966683473,1
29.713,29.713,28.832,29.713,27.051,,,28.279680000000003,,0.35263326982747856,29.217857142857138,29.713,29.542,0,0.005788369101618014,3
29.696,29.713,28.832,29.713,27.051,,,28.331660000000003,,0.3598410588983647,29.265428571428572,29.713,29.542,0,-0.0005721401406791458,1
29.833,29.833,28.832,29.833,27.052,,,28.3873,,0.37231620920861985,29.312285714285714,29.833,29.696,1,0.0046134159482757574,1
30.052,30.052,28.832,30.052,27.163,,,28.4473,,0.39531735307895133,29.385785714285714,30.052,29.696,1,0.011988146551724073,2
30.129,30.129,28.832,30.129,27.163,,,28.50564,,0.41497560137531764,29.455428571428573,30.129,29.833,1,0.014581088362068959,3
30.122,30.129,28.832,30.129,27.38,,,28.56482,,0.4250898916203347,29.529714285714284,30.129,30.052,1,0.01434536637931029,6
30.415,30.415,28.832,30.415,27.38,,,28.622839999999997,,0.4515430832183327,29.624357142857143,30.415,30.122,1,0.024212015086206816,7
30.013,30.415,28.832,30.415,27.38,,,28.672200000000004,,0.43505435204048837,29.689857142857143,30.415,30.013,1,0.010674838362068971,8
30.174,30.415,29.136,30.415,27.38,,,28.723180000000003,,0.4300212509519703,29.785714285714285,30.415,30.013,1,0.01609644396551717,9
30.405,30.415,29.215,30.415,27.38,,,28.77888,,0.43960476148430416,29.87635714285714,30.405,30.013,1,0.02387526939655171,10
30.462,30.462,29.395,30.462,27.529,,,28.84052,,0.446650477582466,29.96542857142857,30.462,30.174,2,0.025794719827586146,13
30.342,30.462,29.542,30.462,27.529,,,28.895559999999996,,0.43750794201740817,30.03307142857143,30.462,30.342,1,0.021753771551724043,14
30.559,30.559,29.542,30.559,27.529,,,28.954520000000002,,0.4426696826200853,30.104071428571434,30.559,30.342,2,0.029061153017241364,15
30.43,30.559,29.696,30.559,27.529,,,29.01116,,0.4313785143444626,30.167499999999997,30.559,30.342,1,0.024717133620689592,16
30.332,30.559,29.696,30.559,27.529,,,29.065540000000002,,0.4097984991502308,30.211714285714287,30.559,30.332,1,0.02141702586206894,17
30.39,30.559,29.833,30.559,27.529,30.559,26.809,29.120899999999995,,0.39284779209890885,30.261285714285716,30.43,30.332,1,0.023370150862068933,20
30.331,30.559,30.013,30.559,27.529,30.559,26.816,29.174760000000003,,0.3703838729891977,30.29685714285714,30.39,30.331,1,0.02138335129310338,21
30.169,30.559,30.013,30.559,27.626,30.559,26.845,29.227559999999997,,0.33563996060421886,30.30521428571429,30.39,30.169,1,0.01592807112068962,22
30.255,30.559,30.013,30.559,27.73,30.559,26.883,29.280140000000003,,0.31145438867178044,30.314214285714286,30.331,30.169,1,0.018824084051724053,23
30.156,30.559,30.013,30.559,27.736,30.559,26.883,29.32866,,0.2810588050931244,30.316642857142856,30.255,30.156,1,0.01549030172413784,24
30.231,30.559,30.013,30.559,27.839,30.559,26.883,29.378559999999997,,0.2600245580717484,30.303500000000003,30.255,30.156,1,0.018015894396551727,27
30.435,30.559,30.156,30.559,28.05,30.559,26.883,29.43048,,0.2568549963533293,30.333642857142856,30.435,30.156,1,0.024885506465517147,28
30.356,30.559,30.156,30.559,28.131,30.559,26.883,29.476599999999998,,0.24514260473515748,30.346642857142857,30.435,30.231,1,0.022225215517241385,29
29.943,30.559,29.943,30.559,28.16,30.559,26.883,29.51284,,0.2002267126726558,30.313642857142856,30.435,29.943,0,0.008317618534482754,30
